    0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00
    1.00000000000000E+00    0.00000000000000E+00    5.49574862849318E-04    5.36564878925425E-04
    2.00000000000000E+00    0.00000000000000E+00    2.95067368217243E-03   -1.37780486180559E-03
    2.00000000000000E+00    1.00000000000000E+00    9.71270808851337E-05   -1.76953881567517E-03
    1.50000000000000E+00    1.20000000000000E+00    1.83983657082911E-03   -1.12532691960086E-03
    1.00000000000000E+00    1.00000000000000E+00    3.37926117213897E-04   -5.13512199413407E-04
    0.00000000000000E+00    1.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00
