# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    0.00000000000000E+00    0.00000000000000E+00
    1.00028222753103E+00   -8.33979828952111E-05
    9.99737711355421E-01    9.99697145660162E-01
    0.00000000000000E+00    1.00000000000000E+00
    0.00000000000000E+00    0.00000000000000E+00


    1.00028222753103E+00   -8.33979828952111E-05
    1.99957914846231E+00   -4.82156408455279E-05
    2.00016639070381E+00    9.99584866196620E-01
    1.50001454140434E+00    1.19993460274948E+00
    9.99737711355421E-01    9.99697145660162E-01
    1.00028222753103E+00   -8.33979828952111E-05


