# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    0.00000000000000E+00    0.00000000000000E+00
    9.99914927325639E-01    6.01139965118661E-05
    1.00005395929663E+00    1.00005892832370E+00
    0.00000000000000E+00    1.00000000000000E+00
    0.00000000000000E+00    0.00000000000000E+00


    9.99914927325639E-01    6.01139965118661E-05
    1.99969229927725E+00   -2.29241024687989E-04
    2.00024985213166E+00    9.99695424664964E-01
    1.50020384301483E+00    1.19988886866588E+00
    1.00005395929663E+00    1.00005892832370E+00
    9.99914927325639E-01    6.01139965118661E-05


