# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    0.00000000000000E+00    0.00000000000000E+00
    1.00010991497709E+00    1.07312974844866E-04
    1.00006758522014E+00    9.99897297557692E-01
    0.00000000000000E+00    1.00000000000000E+00
    0.00000000000000E+00    0.00000000000000E+00


    1.00010991497709E+00    1.07312974844866E-04
    2.00059013473021E+00   -2.75560971158329E-04
    2.00001942542007E+00    9.99646092231292E-01
    1.50036796731230E+00    1.19977493461430E+00
    1.00006758522014E+00    9.99897297557692E-01
    1.00010991497709E+00    1.07312974844866E-04


