# Gnuplot Mode Data Archive - Mode 5
# Col 1: Node ID
# Col 2: X_orig
# Col 3: Y_orig
# Col 4: u_x
# Col 5: u_y
# Col 6: u_mag
# Col 7: X_deformed
# Col 8: Y_deformed
       1     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00
       2     1.00000000000000E+00     0.00000000000000E+00     2.09043750197357E-03     7.24434776960640E-04     2.21240473144665E-03     1.00041808750039E+00     1.44886955392128E-04
       3     2.00000000000000E+00     0.00000000000000E+00     8.60102693900199E-04     1.36808170949920E-03     1.61599016331184E-03     2.00017202053878E+00     2.73616341899840E-04
       4     2.00000000000000E+00     1.00000000000000E+00     3.71916406836222E-03     1.16222255999494E-03     3.89652956441470E-03     2.00074383281367E+00     1.00023244451200E+00
       5     1.50000000000000E+00     1.20000000000000E+00     1.11815790897891E-03     1.21292638370140E-03     1.64968709811620E-03     1.50022363158180E+00     1.20024258527674E+00
       6     1.00000000000000E+00     1.00000000000000E+00     1.62690506395890E-03     3.58164655675077E-04     1.66586374224003E-03     1.00032538101279E+00     1.00007163293113E+00
       7     0.00000000000000E+00     1.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.00000000000000E+00
