169 288   !Vertices e elementos  
0.000000 0.000000
1.000000 0.000000
1.000000 1.000000
0.000000 1.000000
0.083333 0.000000
0.166667 0.000000
0.250000 0.000000
0.333333 0.000000
0.416667 0.000000
0.500000 0.000000
0.583333 0.000000
0.666667 0.000000
0.750000 0.000000
0.833333 0.000000
0.916667 0.000000
1.000000 0.083333
1.000000 0.166667
1.000000 0.250000
1.000000 0.333333
1.000000 0.416667
1.000000 0.500000
1.000000 0.583333
1.000000 0.666667
1.000000 0.750000
1.000000 0.833333
1.000000 0.916667
0.916667 1.000000
0.833333 1.000000
0.750000 1.000000
0.666667 1.000000
0.583333 1.000000
0.500000 1.000000
0.416667 1.000000
0.333333 1.000000
0.250000 1.000000
0.166667 1.000000
0.083333 1.000000
0.000000 0.916667
0.000000 0.833333
0.000000 0.750000
0.000000 0.666667
0.000000 0.583333
0.000000 0.500000
0.000000 0.416667
0.000000 0.333333
0.000000 0.250000
0.000000 0.166667
0.000000 0.083333
0.083333 0.083333
0.083333 0.166667
0.083333 0.250000
0.083333 0.333333
0.083333 0.416667
0.083333 0.500000
0.083333 0.583333
0.083333 0.666667
0.083333 0.750000
0.083333 0.833333
0.083333 0.916667
0.166667 0.083333
0.166667 0.166667
0.166667 0.250000
0.166667 0.333333
0.166667 0.416667
0.166667 0.500000
0.166667 0.583333
0.166667 0.666667
0.166667 0.750000
0.166667 0.833333
0.166667 0.916667
0.250000 0.083333
0.250000 0.166667
0.250000 0.250000
0.250000 0.333333
0.250000 0.416667
0.250000 0.500000
0.250000 0.583333
0.250000 0.666667
0.250000 0.750000
0.250000 0.833333
0.250000 0.916667
0.333333 0.083333
0.333333 0.166667
0.333333 0.250000
0.333333 0.333333
0.333333 0.416667
0.333333 0.500000
0.333333 0.583333
0.333333 0.666667
0.333333 0.750000
0.333333 0.833333
0.333333 0.916667
0.416667 0.083333
0.416667 0.166667
0.416667 0.250000
0.416667 0.333333
0.416667 0.416667
0.416667 0.500000
0.416667 0.583333
0.416667 0.666667
0.416667 0.750000
0.416667 0.833333
0.416667 0.916667
0.500000 0.083333
0.500000 0.166667
0.500000 0.250000
0.500000 0.333333
0.500000 0.416667
0.500000 0.500000
0.500000 0.583333
0.500000 0.666667
0.500000 0.750000
0.500000 0.833333
0.500000 0.916667
0.583333 0.083333
0.583333 0.166667
0.583333 0.250000
0.583333 0.333333
0.583333 0.416667
0.583333 0.500000
0.583333 0.583333
0.583333 0.666667
0.583333 0.750000
0.583333 0.833333
0.583333 0.916667
0.666667 0.083333
0.666667 0.166667
0.666667 0.250000
0.666667 0.333333
0.666667 0.416667
0.666667 0.500000
0.666667 0.583333
0.666667 0.666667
0.666667 0.750000
0.666667 0.833333
0.666667 0.916667
0.750000 0.083333
0.750000 0.166667
0.750000 0.250000
0.750000 0.333333
0.750000 0.416667
0.750000 0.500000
0.750000 0.583333
0.750000 0.666667
0.750000 0.750000
0.750000 0.833333
0.750000 0.916667
0.833333 0.083333
0.833333 0.166667
0.833333 0.250000
0.833333 0.333333
0.833333 0.416667
0.833333 0.500000
0.833333 0.583333
0.833333 0.666667
0.833333 0.750000
0.833333 0.833333
0.833333 0.916667
0.916667 0.083333
0.916667 0.166667
0.916667 0.250000
0.916667 0.333333
0.916667 0.416667
0.916667 0.500000
0.916667 0.583333
0.916667 0.666667
0.916667 0.750000
0.916667 0.833333
0.916667 0.916667
1 5 48
48 5 49
48 49 47
47 49 50
47 50 46
46 50 51
46 51 45
45 51 52
45 52 44
44 52 53
44 53 43
43 53 54
43 54 42
42 54 55
42 55 41
41 55 56
41 56 40
40 56 57
40 57 39
39 57 58
39 58 38
38 58 59
38 59 4
4 59 37
5 6 49
49 6 60
49 60 50
50 60 61
50 61 51
51 61 62
51 62 52
52 62 63
52 63 53
53 63 64
53 64 54
54 64 65
54 65 55
55 65 66
55 66 56
56 66 67
56 67 57
57 67 68
57 68 58
58 68 69
58 69 59
59 69 70
59 70 37
37 70 36
6 7 60
60 7 71
60 71 61
61 71 72
61 72 62
62 72 73
62 73 63
63 73 74
63 74 64
64 74 75
64 75 65
65 75 76
65 76 66
66 76 77
66 77 67
67 77 78
67 78 68
68 78 79
68 79 69
69 79 80
69 80 70
70 80 81
70 81 36
36 81 35
7 8 71
71 8 82
71 82 72
72 82 83
72 83 73
73 83 84
73 84 74
74 84 85
74 85 75
75 85 86
75 86 76
76 86 87
76 87 77
77 87 88
77 88 78
78 88 89
78 89 79
79 89 90
79 90 80
80 90 91
80 91 81
81 91 92
81 92 35
35 92 34
8 9 82
82 9 93
82 93 83
83 93 94
83 94 84
84 94 95
84 95 85
85 95 96
85 96 86
86 96 97
86 97 87
87 97 98
87 98 88
88 98 99
88 99 89
89 99 100
89 100 90
90 100 101
90 101 91
91 101 102
91 102 92
92 102 103
92 103 34
34 103 33
9 10 93
93 10 104
93 104 94
94 104 105
94 105 95
95 105 106
95 106 96
96 106 107
96 107 97
97 107 108
97 108 98
98 108 109
98 109 99
99 109 110
99 110 100
100 110 111
100 111 101
101 111 112
101 112 102
102 112 113
102 113 103
103 113 114
103 114 33
33 114 32
10 11 104
104 11 115
104 115 105
105 115 116
105 116 106
106 116 117
106 117 107
107 117 118
107 118 108
108 118 119
