198 173   !Vertices e elementos  
96 98 99 97
72 73 162 70
90 106 107 89
68 70 162 69
32 33 114 49
105 91 85 104
71 163 104 85
102 97 99 164
111 58 115 112
66 49 114 67
156 105 167 165
67 166 104 163
105 104 166 167
57 166 67 114
136 168 20 137
56 19 20 168
69 128 129 182
167 141 171 165
121 151 172 126
176 138 60 175
148 146 173 149
107 175 148 149
149 174 89 107
50 181 103 109
110 113 181 50
115 116 170 112
127 130 191 54
35 36 171 141
24 25 172 151
145 147 173 146
87 83 89 174
142 148 175 60
175 107 106 176
51 177 178 139
139 178 179 154
11 138 176 51
106 161 178 177
161 102 179 178
106 177 51 176
49 66 182 65
187 55 198 118
127 128 183 124
129 54 30 184
41 53 185 40
19 56 186 18
8 55 187 7
147 56 168 189
134 190 78 88
73 75 190 81
30 54 191 29
48 1 5 195
116 63 195 117
15 2 16 196
143 64 196 144
27 193 26 3
38 194 37 4
155 53 188 108
116 118 198 170
100 101 180 98
133 88 192 135
78 82 192 88
93 103 181 152
112 170 99 197
99 170 198 164
73 81 183 162
43 109 188 42
68 69 182 66
53 41 42 188
81 140 124 183
65 184 30 31
62 39 40 185
117 6 7 187
144 17 18 186
116 117 187 118
143 144 186 145
83 87 192 82
103 108 188 109
169 189 168 136
36 37 194 171
25 26 193 172
76 78 190 75
61 28 29 191
98 180 197 99
154 179 198 55
173 169 192 87
47 48 195 63
14 15 196 64
28 61 193 27
39 62 194 38
136 135 192 169
165 171 194 62
126 172 193 61
112 197 180 111
102 164 198 179
48     !Quantidade de nós do contorno 
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48  
