# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    5.65042992929753E+03    1.21195048153866E+03
    5.65011741035230E+03    1.21193064686923E+03
    5.64980489141591E+03    1.21191083588632E+03
    5.64981281122324E+03    1.21178586963073E+03
    5.64982073133540E+03    1.21166090342006E+03
    5.65013326922068E+03    1.21168071592147E+03
    5.65044580711495E+03    1.21170055210940E+03
    5.65043786805432E+03    1.21182551680160E+03
    5.65042992929753E+03    1.21195048153866E+03


    5.64980489141591E+03    1.21191083588632E+03
    5.64949235674504E+03    1.21189105842848E+03
    5.64917982207305E+03    1.21187132432968E+03
    5.64918770719255E+03    1.21174635654678E+03
    5.64919559262144E+03    1.21162138880899E+03
    5.64950816197873E+03    1.21164112443542E+03
    5.64982073133540E+03    1.21166090342006E+03
    5.64981281122324E+03    1.21178586963073E+03
    5.64980489141591E+03    1.21191083588632E+03


    5.65041405249483E+03    1.21220046003649E+03
    5.65010155249904E+03    1.21218062638607E+03
    5.64978905251227E+03    1.21216081642229E+03
    5.64979697186221E+03    1.21203582614988E+03
    5.64980489141591E+03    1.21191083588632E+03
    5.65011741035230E+03    1.21193064686923E+03
    5.65042992929753E+03    1.21195048153866E+03
    5.65042199079428E+03    1.21207547078311E+03
    5.65041405249483E+03    1.21220046003649E+03


    5.64978905251227E+03    1.21216081642229E+03
    5.64947655253010E+03    1.21214103998285E+03
    5.64916405254739E+03    1.21212130690341E+03
    5.64917193720860E+03    1.21199631561224E+03
    5.64917982207305E+03    1.21187132432968E+03
    5.64949235674504E+03    1.21189105842848E+03
    5.64980489141591E+03    1.21191083588632E+03
    5.64979697186221E+03    1.21203582614988E+03
    5.64978905251227E+03    1.21216081642229E+03


    5.65039817569222E+03    1.21245048153272E+03
    5.65008569464587E+03    1.21243064686352E+03
    5.64977321360871E+03    1.21241083588083E+03
    5.64978113316235E+03    1.21228582614713E+03
    5.64978905251227E+03    1.21216081642229E+03
    5.65010155249904E+03    1.21218062638607E+03
    5.65041405249483E+03    1.21220046003649E+03
    5.65040611419541E+03    1.21232547078014E+03
    5.65039817569222E+03    1.21245048153272E+03


    5.64977321360871E+03    1.21241083588083E+03
    5.64946074831525E+03    1.21239105842321E+03
    5.64914828302181E+03    1.21237132432463E+03
    5.64915616788620E+03    1.21224631560972E+03
    5.64916405254739E+03    1.21212130690341E+03
    5.64947655253010E+03    1.21214103998285E+03
    5.64978905251227E+03    1.21216081642229E+03
    5.64978113316235E+03    1.21228582614713E+03
    5.64977321360871E+03    1.21241083588083E+03


