# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    5.65026514965458E+03    1.21099632185631E+03
    5.64995803839658E+03    1.21117910227545E+03
    5.64965092716283E+03    1.21135514676819E+03
    5.64958183412764E+03    1.21122811257781E+03
    5.64951269616943E+03    1.21110107728302E+03
    5.64981441866224E+03    1.21092480836692E+03
    5.65011614118473E+03    1.21074180352278E+03
    5.65019066786613E+03    1.21086906324123E+03
    5.65026514965458E+03    1.21099632185631E+03


    5.64965092716283E+03    1.21135514676819E+03
    5.64935863544761E+03    1.21151519300566E+03
    5.64906634376322E+03    1.21164997888706E+03
    5.64901745903166E+03    1.21152316940594E+03
    5.64896852931411E+03    1.21139635883007E+03
    5.64924061271848E+03    1.21126134822606E+03
    5.64951269616943E+03    1.21110107728302E+03
    5.64958183412764E+03    1.21122811257781E+03
    5.64965092716283E+03    1.21135514676819E+03


    5.65041405228401E+03    1.21124728745777E+03
    5.65010155228285E+03    1.21143002769278E+03
    5.64978905228223E+03    1.21160603199649E+03
    5.64971999373177E+03    1.21148058964910E+03
    5.64965092716283E+03    1.21135514676819E+03
    5.64995803839658E+03    1.21117910227545E+03
    5.65026514965458E+03    1.21099632185631E+03
    5.65033960498733E+03    1.21112180492634E+03
    5.65041405228401E+03    1.21124728745777E+03


    5.64978905228223E+03    1.21160603199649E+03
    5.64947655228065E+03    1.21176603821927E+03
    5.64916405228192E+03    1.21190078407472E+03
    5.64911520199266E+03    1.21177538174083E+03
    5.64906634376322E+03    1.21164997888706E+03
    5.64935863544761E+03    1.21151519300566E+03
    5.64965092716283E+03    1.21135514676819E+03
    5.64971999373177E+03    1.21148058964910E+03
    5.64978905228223E+03    1.21160603199649E+03


    5.65056295491342E+03    1.21149632185727E+03
    5.65024506616909E+03    1.21167910227636E+03
    5.64992717740161E+03    1.21185514676905E+03
    5.64985811083269E+03    1.21173058964953E+03
    5.64978905228223E+03    1.21160603199649E+03
    5.65010155228285E+03    1.21143002769278E+03
    5.65041405228401E+03    1.21124728745777E+03
    5.65048849958068E+03    1.21137180492682E+03
    5.65056295491342E+03    1.21149632185727E+03


    5.64992717740161E+03    1.21185514676905E+03
    5.64959446911367E+03    1.21201519300648E+03
    5.64926176080061E+03    1.21214997888782E+03
    5.64921290257118E+03    1.21202538174121E+03
    5.64916405228192E+03    1.21190078407472E+03
    5.64947655228065E+03    1.21176603821927E+03
    5.64978905228223E+03    1.21160603199649E+03
    5.64985811083269E+03    1.21173058964953E+03
    5.64992717740161E+03    1.21185514676905E+03


    5.65071196338323E+03    1.21174180352393E+03
    5.65038868590339E+03    1.21192480836800E+03
    5.65006540839497E+03    1.21210107728405E+03
    5.64999627043677E+03    1.21197811257876E+03
    5.64992717740161E+03    1.21185514676905E+03
    5.65024506616909E+03    1.21167910227636E+03
    5.65056295491342E+03    1.21149632185727E+03
