# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    5.65044902440499E+03    1.21249912942055E+03
    5.65013648267454E+03    1.21245543980714E+03
    5.64982394096356E+03    1.21241180236776E+03
    5.64984138583813E+03    1.21228687669620E+03
    5.64985883138416E+03    1.21216195112359E+03
    5.65017141483366E+03    1.21220559190775E+03
    5.65048399830297E+03    1.21224928486595E+03
    5.65046651101934E+03    1.21237420709384E+03
    5.65044902440499E+03    1.21249912942055E+03


    5.64982394096356E+03    1.21241180236776E+03
    5.64951136459441E+03    1.21236823877369E+03
    5.64919878822278E+03    1.21232477068613E+03
    5.64921615669085E+03    1.21219984165038E+03
    5.64923352584041E+03    1.21207491271399E+03
    5.64954617861296E+03    1.21211838416646E+03
    5.64985883138416E+03    1.21216195112359E+03
    5.64984138583813E+03    1.21228687669620E+03
    5.64982394096356E+03    1.21241180236776E+03


    5.65041405274213E+03    1.21274908205796E+03
    5.65010155275141E+03    1.21270539468909E+03
    5.64978905278053E+03    1.21266175949455E+03
    5.64980649664763E+03    1.21253678092140E+03
    5.64982394096356E+03    1.21241180236776E+03
    5.65013648267454E+03    1.21245543980714E+03
    5.65044902440499E+03    1.21249912942055E+03
    5.65043153834910E+03    1.21262410572942E+03
    5.65041405274213E+03    1.21274908205796E+03


    5.64978905278053E+03    1.21266175949455E+03
    5.64947655281982E+03    1.21261819814369E+03
    5.64916405285789E+03    1.21257473230146E+03
    5.64918142031649E+03    1.21244975148431E+03
    5.64919878822278E+03    1.21232477068613E+03
    5.64951136459441E+03    1.21236823877369E+03
    5.64982394096356E+03    1.21241180236776E+03
    5.64980649664763E+03    1.21253678092140E+03
    5.64978905278053E+03    1.21266175949455E+03


    5.65037908107946E+03    1.21299912940747E+03
    5.65006662282847E+03    1.21295543979455E+03
    5.64975416459770E+03    1.21291180235565E+03
    5.64977160891348E+03    1.21278678091535E+03
    5.64978905278053E+03    1.21266175949455E+03
    5.65010155275141E+03    1.21270539468909E+03
    5.65041405274213E+03    1.21274908205796E+03
    5.65039656713521E+03    1.21287410572288E+03
    5.65037908107946E+03    1.21299912940747E+03


    5.64975416459770E+03    1.21291180235565E+03
    5.64944174104543E+03    1.21286823876207E+03
    5.64912931749320E+03    1.21282477067500E+03
    5.64914668539934E+03    1.21269975147874E+03
    5.64916405285789E+03    1.21257473230146E+03
    5.64947655281982E+03    1.21261819814369E+03
    5.64978905278053E+03    1.21266175949455E+03
    5.64977160891348E+03    1.21278678091535E+03
    5.64975416459770E+03    1.21291180235565E+03


    5.65034410718201E+03    1.21324928483725E+03
    5.65003169066987E+03    1.21320559187986E+03
    5.64971927417762E+03    1.21316195109651E+03
    5.64973671972336E+03    1.21303687667662E+03
    5.64975416459770E+03    1.21291180235565E+03
    5.65006662282847E+03    1.21295543979455E+03
    5.65037908107946E+03    1.21299912940747E+03
    5.65036159446534E+03    1.21312420707296E+03
    5.65034410718201E+03    1.21324928483725E+03


    5.64971927417762E+03    1.21316195109651E+03
    5.64940692702740E+03    1.21311838414020E+03
    5.64909457987610E+03    1.21307491268855E+03
    5.64911194902536E+03    1.21294984163210E+03
    5.64912931749320E+03    1.21282477067500E+03
    5.64944174104543E+03    1.21286823876207E+03
    5.64975416459770E+03    1.21291180235565E+03
    5.64973671972336E+03    1.21303687667662E+03
    5.64971927417762E+03    1.21316195109651E+03


    5.64919878822278E+03    1.21232477068613E+03
    5.64888614447398E+03    1.21228144022439E+03
    5.64857350069847E+03    1.21223828946457E+03
    5.64859072540267E+03    1.21211335698854E+03
    5.64860795081267E+03    1.21198842461244E+03
    5.64892073833906E+03    1.21203157881497E+03
    5.64923352584041E+03    1.21207491271399E+03
    5.64921615669085E+03    1.21219984165038E+03
    5.64919878822278E+03    1.21232477068613E+03


    5.64857350069847E+03    1.21223828946457E+03
    5.64826076012219E+03    1.21219537893465E+03
    5.64794801952292E+03    1.21215276906808E+03
    5.64796500369256E+03    1.21202783298849E+03
    5.64798198861159E+03    1.21190289700940E+03
    5.64829496972262E+03    1.21194551048434E+03
    5.64860795081267E+03    1.21198842461244E+03
    5.64859072540267E+03    1.21211335698854E+03
    5.64857350069847E+03    1.21223828946457E+03


    5.64916405285789E+03    1.21257473230146E+03
    5.64885155287965E+03    1.21253140407127E+03
    5.64853905287660E+03    1.21248825554864E+03
    5.64855627656549E+03    1.21236327249755E+03
