   5.650414E+03    1.211494E+03    8.996799E+03
   5.650102E+03    1.211494E+03    8.996799E+03
   5.649789E+03    1.211494E+03    8.996799E+03
   5.649789E+03    1.211369E+03    8.996799E+03
   5.649789E+03    1.211244E+03    8.996799E+03
   5.650102E+03    1.211244E+03    8.996799E+03
   5.650414E+03    1.211244E+03    8.996799E+03
   5.650414E+03    1.211369E+03    8.996799E+03
   5.650414E+03    1.211494E+03    8.996799E+03


   5.649789E+03    1.211494E+03    7.737715E+03
   5.649477E+03    1.211494E+03    7.737715E+03
   5.649164E+03    1.211494E+03    7.737715E+03
   5.649164E+03    1.211369E+03    7.737715E+03
   5.649164E+03    1.211244E+03    7.737715E+03
   5.649477E+03    1.211244E+03    7.737715E+03
   5.649789E+03    1.211244E+03    7.737715E+03
   5.649789E+03    1.211369E+03    7.737715E+03
   5.649789E+03    1.211494E+03    7.737715E+03


   5.650414E+03    1.211744E+03    2.632761E+03
   5.650102E+03    1.211744E+03    2.632761E+03
   5.649789E+03    1.211744E+03    2.632761E+03
   5.649789E+03    1.211619E+03    2.632761E+03
   5.649789E+03    1.211494E+03    2.632761E+03
   5.650102E+03    1.211494E+03    2.632761E+03
   5.650414E+03    1.211494E+03    2.632761E+03
   5.650414E+03    1.211619E+03    2.632761E+03
   5.650414E+03    1.211744E+03    2.632761E+03


   5.649789E+03    1.211744E+03    2.065440E+03
   5.649477E+03    1.211744E+03    2.065440E+03
   5.649164E+03    1.211744E+03    2.065440E+03
   5.649164E+03    1.211619E+03    2.065440E+03
   5.649164E+03    1.211494E+03    2.065440E+03
   5.649477E+03    1.211494E+03    2.065440E+03
   5.649789E+03    1.211494E+03    2.065440E+03
   5.649789E+03    1.211619E+03    2.065440E+03
   5.649789E+03    1.211744E+03    2.065440E+03


   5.650414E+03    1.211994E+03   -2.631328E+03
   5.650102E+03    1.211994E+03   -2.631328E+03
   5.649789E+03    1.211994E+03   -2.631328E+03
   5.649789E+03    1.211869E+03   -2.631328E+03
   5.649789E+03    1.211744E+03   -2.631328E+03
   5.650102E+03    1.211744E+03   -2.631328E+03
   5.650414E+03    1.211744E+03   -2.631328E+03
   5.650414E+03    1.211869E+03   -2.631328E+03
   5.650414E+03    1.211994E+03   -2.631328E+03


   5.649789E+03    1.211994E+03   -2.063465E+03
   5.649477E+03    1.211994E+03   -2.063465E+03
   5.649164E+03    1.211994E+03   -2.063465E+03
   5.649164E+03    1.211869E+03   -2.063465E+03
   5.649164E+03    1.211744E+03   -2.063465E+03
   5.649477E+03    1.211744E+03   -2.063465E+03
   5.649789E+03    1.211744E+03   -2.063465E+03
   5.649789E+03    1.211869E+03   -2.063465E+03
   5.649789E+03    1.211994E+03   -2.063465E+03


   5.650414E+03    1.212244E+03   -8.995190E+03
   5.650102E+03    1.212244E+03   -8.995190E+03
   5.649789E+03    1.212244E+03   -8.995190E+03
   5.649789E+03    1.212119E+03   -8.995190E+03
   5.649789E+03    1.211994E+03   -8.995190E+03
   5.650102E+03    1.211994E+03   -8.995190E+03
   5.650414E+03    1.211994E+03   -8.995190E+03
   5.650414E+03    1.212119E+03   -8.995190E+03
   5.650414E+03    1.212244E+03   -8.995190E+03


   5.649789E+03    1.212244E+03   -7.735535E+03
   5.649477E+03    1.212244E+03   -7.735535E+03
   5.649164E+03    1.212244E+03   -7.735535E+03
   5.649164E+03    1.212119E+03   -7.735535E+03
   5.649164E+03    1.211994E+03   -7.735535E+03
   5.649477E+03    1.211994E+03   -7.735535E+03
   5.649789E+03    1.211994E+03   -7.735535E+03
   5.649789E+03    1.212119E+03   -7.735535E+03
   5.649789E+03    1.212244E+03   -7.735535E+03


   5.649164E+03    1.211494E+03    5.699216E+03
   5.648852E+03    1.211494E+03    5.699216E+03
   5.648539E+03    1.211494E+03    5.699216E+03
   5.648539E+03    1.211369E+03    5.699216E+03
   5.648539E+03    1.211244E+03    5.699216E+03
   5.648852E+03    1.211244E+03    5.699216E+03
   5.649164E+03    1.211244E+03    5.699216E+03
   5.649164E+03    1.211369E+03    5.699216E+03
   5.649164E+03    1.211494E+03    5.699216E+03


   5.648539E+03    1.211494E+03    2.949753E+03
   5.648227E+03    1.211494E+03    2.949753E+03
   5.647914E+03    1.211494E+03    2.949753E+03
   5.647914E+03    1.211369E+03    2.949753E+03
   5.647914E+03    1.211244E+03    2.949753E+03
   5.648227E+03    1.211244E+03    2.949753E+03
   5.648539E+03    1.211244E+03    2.949753E+03
   5.648539E+03    1.211369E+03    2.949753E+03
   5.648539E+03    1.211494E+03    2.949753E+03


   5.649164E+03    1.211744E+03    1.240580E+03
   5.648852E+03    1.211744E+03    1.240580E+03
   5.648539E+03    1.211744E+03    1.240580E+03
   5.648539E+03    1.211619E+03    1.240580E+03
   5.648539E+03    1.211494E+03    1.240580E+03
   5.648852E+03    1.211494E+03    1.240580E+03
   5.649164E+03    1.211494E+03    1.240580E+03
   5.649164E+03    1.211619E+03    1.240580E+03
   5.649164E+03    1.211744E+03    1.240580E+03


   5.648539E+03    1.211744E+03    1.860949E+02
   5.648227E+03    1.211744E+03    1.860949E+02
   5.647914E+03    1.211744E+03    1.860949E+02
   5.647914E+03    1.211619E+03    1.860949E+02
   5.647914E+03    1.211494E+03    1.860949E+02
   5.648227E+03    1.211494E+03    1.860949E+02
   5.648539E+03    1.211494E+03    1.860949E+02
   5.648539E+03    1.211619E+03    1.860949E+02
   5.648539E+03    1.211744E+03    1.860949E+02


   5.649164E+03    1.211994E+03   -1.239588E+03
   5.648852E+03    1.211994E+03   -1.239588E+03
   5.648539E+03    1.211994E+03   -1.239588E+03
   5.648539E+03    1.211869E+03   -1.239588E+03
   5.648539E+03    1.211744E+03   -1.239588E+03
   5.648852E+03    1.211744E+03   -1.239588E+03
   5.649164E+03    1.211744E+03   -1.239588E+03
   5.649164E+03    1.211869E+03   -1.239588E+03
   5.649164E+03    1.211994E+03   -1.239588E+03


   5.648539E+03    1.211994E+03   -1.866925E+02
   5.648227E+03    1.211994E+03   -1.866925E+02
   5.647914E+03    1.211994E+03   -1.866925E+02
   5.647914E+03    1.211869E+03   -1.866925E+02
   5.647914E+03    1.211744E+03   -1.866925E+02
   5.648227E+03    1.211744E+03   -1.866925E+02
   5.648539E+03    1.211744E+03   -1.866925E+02
   5.648539E+03    1.211869E+03   -1.866925E+02
   5.648539E+03    1.211994E+03   -1.866925E+02


   5.649164E+03    1.212244E+03   -5.698004E+03
   5.648852E+03    1.212244E+03   -5.698004E+03
   5.648539E+03    1.212244E+03   -5.698004E+03
   5.648539E+03    1.212119E+03   -5.698004E+03
   5.648539E+03    1.211994E+03   -5.698004E+03
   5.648852E+03    1.211994E+03   -5.698004E+03
   5.649164E+03    1.211994E+03   -5.698004E+03
   5.649164E+03    1.212119E+03   -5.698004E+03
   5.649164E+03    1.212244E+03   -5.698004E+03


   5.648539E+03    1.212244E+03   -2.950112E+03
   5.648227E+03    1.212244E+03   -2.950112E+03
   5.647914E+03    1.212244E+03   -2.950112E+03
   5.647914E+03    1.212119E+03   -2.950112E+03
   5.647914E+03    1.211994E+03   -2.950112E+03
   5.648227E+03    1.211994E+03   -2.950112E+03
   5.648539E+03    1.211994E+03   -2.950112E+03
   5.648539E+03    1.212119E+03   -2.950112E+03
   5.648539E+03    1.212244E+03   -2.950112E+03


   5.647914E+03    1.211494E+03   -4.458451E+02
   5.647602E+03    1.211494E+03   -4.458451E+02
   5.647289E+03    1.211494E+03   -4.458451E+02
   5.647289E+03    1.211369E+03   -4.458451E+02
   5.647289E+03    1.211244E+03   -4.458451E+02
   5.647602E+03    1.211244E+03   -4.458451E+02
   5.647914E+03    1.211244E+03   -4.458451E+02
   5.647914E+03    1.211369E+03   -4.458451E+02
   5.647914E+03    1.211494E+03   -4.458451E+02


   5.647289E+03    1.211494E+03   -4.426048E+03
   5.646977E+03    1.211494E+03   -4.426048E+03
   5.646664E+03    1.211494E+03   -4.426048E+03
   5.646664E+03    1.211369E+03   -4.426048E+03
   5.646664E+03    1.211244E+03   -4.426048E+03
   5.646977E+03    1.211244E+03   -4.426048E+03
   5.647289E+03    1.211244E+03   -4.426048E+03
