# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    5.64115591926734E+03    1.24628047074605E+03
    5.64128012754909E+03    1.24625554287694E+03
    5.64140433586442E+03    1.24623051604618E+03
    5.64142940975395E+03    1.24635557878759E+03
    5.64145447879935E+03    1.24648064136742E+03
    5.64133007255988E+03    1.24650565850943E+03
    5.64120566635046E+03    1.24653057668943E+03
    5.64118079522810E+03    1.24640552379906E+03
    5.64115591926734E+03    1.24628047074605E+03


    5.64091196507289E+03    1.24632947171145E+03
    5.64103394214393E+03    1.24630516017460E+03
    5.64115591926734E+03    1.24628047074605E+03
    5.64118079522810E+03    1.24640552379906E+03
    5.64120566635046E+03    1.24653057668943E+03
    5.64108293343620E+03    1.24655525644258E+03
    5.64096020056683E+03    1.24657955831278E+03
    5.64093608522321E+03    1.24645451509412E+03
    5.64091196507289E+03    1.24632947171145E+03


    5.64120566635046E+03    1.24653057668943E+03
    5.64133007255988E+03    1.24650565850943E+03
    5.64145447879935E+03    1.24648064136742E+03
    5.64147954372984E+03    1.24660568319235E+03
    5.64150460528100E+03    1.24673072501047E+03
    5.64138000111940E+03    1.24675573539042E+03
    5.64125539698015E+03    1.24678064680853E+03
    5.64123053335048E+03    1.24665561175239E+03
    5.64120566635046E+03    1.24653057668943E+03


    5.64096020056683E+03    1.24657955831278E+03
    5.64108293343620E+03    1.24655525644258E+03
    5.64120566635046E+03    1.24653057668943E+03
    5.64123053335048E+03    1.24665561175239E+03
    5.64125539698015E+03    1.24678064680853E+03
    5.64113190832445E+03    1.24680531981831E+03
    5.64100841970154E+03    1.24682961496743E+03
    5.64098431179851E+03    1.24670458664344E+03
    5.64096020056683E+03    1.24657955831278E+03


    5.64067417971118E+03    1.24637618973592E+03
    5.64079307235867E+03    1.24635321248133E+03
    5.64091196507289E+03    1.24632947171145E+03
    5.64093608522321E+03    1.24645451509412E+03
    5.64096020056683E+03    1.24657955831278E+03
    5.64083978079789E+03    1.24660328948583E+03
    5.64071936108398E+03    1.24662625717655E+03
    5.64069677275263E+03    1.24650122353807E+03
    5.64067417971118E+03    1.24637618973592E+03


    5.64044378356562E+03    1.24641892945048E+03
    5.64055898160035E+03    1.24639817232618E+03
    5.64067417971118E+03    1.24637618973592E+03
    5.64069677275263E+03    1.24650122353807E+03
    5.64071936108398E+03    1.24662625717655E+03
    5.64060171198748E+03    1.24664823040937E+03
    5.64048406295030E+03    1.24666897825457E+03
    5.64046392550052E+03    1.24654395393188E+03
    5.64044378356562E+03    1.24641892945048E+03


    5.64071936108398E+03    1.24662625717655E+03
    5.64083978079789E+03    1.24660328948583E+03
    5.64096020056683E+03    1.24657955831278E+03
    5.64098431179851E+03    1.24670458664344E+03
    5.64100841970154E+03    1.24682961496743E+03
    5.64088647304593E+03    1.24685333949208E+03
    5.64076452643053E+03    1.24687630060889E+03
    5.64074194536792E+03    1.24675127889578E+03
    5.64071936108398E+03    1.24662625717655E+03


    5.64048406295030E+03    1.24666897825457E+03
    5.64060171198748E+03    1.24664823040937E+03
    5.64071936108398E+03    1.24662625717655E+03
    5.64074194536792E+03    1.24675127889578E+03
    5.64076452643053E+03    1.24687630060889E+03
    5.64064442673546E+03    1.24689826743486E+03
    5.64052432708395E+03    1.24691900903797E+03
    5.64050419652072E+03    1.24679399364870E+03
    5.64048406295030E+03    1.24666897825457E+03


    5.64125539698015E+03    1.24678064680853E+03
    5.64138000111940E+03    1.24675573539042E+03
    5.64150460528100E+03    1.24673072501047E+03
    5.64152966391785E+03    1.24685575510010E+03
    5.64155472011424E+03    1.24698078514402E+03
    5.64142991803282E+03    1.24700579063982E+03
    5.64130511596332E+03    1.24703069717414E+03
    5.64128025768838E+03    1.24690567201389E+03
    5.64125539698015E+03    1.24678064680853E+03


    5.64100841970154E+03    1.24682961496743E+03
    5.64113190832445E+03    1.24680531981831E+03
    5.64125539698015E+03    1.24678064680853E+03
    5.64128025768838E+03    1.24690567201389E+03
    5.64130511596332E+03    1.24703069717414E+03
    5.64118087161945E+03    1.24705536531399E+03
    5.64105662729284E+03    1.24707965561263E+03
    5.64103252469750E+03    1.24695463531183E+03
    5.64100841970154E+03    1.24682961496743E+03


    5.64130511596332E+03    1.24703069717414E+03
    5.64142991803282E+03    1.24700579063982E+03
    5.64155472011424E+03    1.24698078514402E+03
    5.64157977465099E+03    1.24710579587953E+03
    5.64160482831456E+03    1.24723080656326E+03
    5.64147982831464E+03    1.24725581031145E+03
    5.64135482831485E+03    1.24728071509831E+03
    5.64132997257432E+03    1.24715570616166E+03
    5.64130511596332E+03    1.24703069717414E+03


    5.64105662729284E+03    1.24707965561263E+03
    5.64118087161945E+03    1.24705536531399E+03
    5.64130511596332E+03    1.24703069717414E+03
    5.64132997257432E+03    1.24715570616166E+03
    5.64135482831485E+03    1.24728071509831E+03
    5.64122982831521E+03    1.24730538149583E+03
    5.64110482831557E+03    1.24732967005960E+03
    5.64108072823334E+03    1.24720466286044E+03
    5.64105662729284E+03    1.24707965561263E+03


    5.64076452643053E+03    1.24687630060889E+03
    5.64088647304593E+03    1.24685333949208E+03
    5.64100841970154E+03    1.24682961496743E+03
    5.64103252469750E+03    1.24695463531183E+03
    5.64105662729284E+03    1.24707965561263E+03
    5.64093315391575E+03    1.24710337534095E+03
    5.64080968055989E+03    1.24712633172303E+03
    5.64078710465429E+03    1.24700131618638E+03
    5.64076452643053E+03    1.24687630060889E+03


    5.64052432708395E+03    1.24691900903797E+03
    5.64064442673546E+03    1.24689826743486E+03
    5.64076452643053E+03    1.24687630060889E+03
    5.64078710465429E+03    1.24700131618638E+03
    5.64080968055989E+03    1.24712633172303E+03
    5.64068713061080E+03    1.24714829393837E+03
    5.64056458068459E+03    1.24716903106042E+03
    5.64054445496271E+03    1.24704402006744E+03
    5.64052432708395E+03    1.24691900903797E+03


    5.64080968055989E+03    1.24712633172303E+03
    5.64093315391575E+03    1.24710337534095E+03
    5.64105662729284E+03    1.24707965561263E+03
    5.64108072823334E+03    1.24720466286044E+03
    5.64110482831557E+03    1.24732967005960E+03
    5.64097982831606E+03    1.24735338807304E+03
    5.64085482831672E+03    1.24737634276355E+03
    5.64083225485215E+03    1.24725133726569E+03
    5.64080968055989E+03    1.24712633172303E+03


    5.64056458068459E+03    1.24716903106042E+03
    5.64068713061080E+03    1.24714829393837E+03
    5.64080968055989E+03    1.24712633172303E+03
    5.64083225485215E+03    1.24725133726569E+03
    5.64085482831672E+03    1.24737634276355E+03
    5.64072982831753E+03    1.24739830333284E+03
    5.64060482831839E+03    1.24741903885728E+03
    5.64058470488577E+03    1.24729403497844E+03
    5.64056458068459E+03    1.24716903106042E+03


    5.64022152412584E+03    1.24645574907194E+03
    5.64033265380513E+03    1.24643820636378E+03
    5.64044378356562E+03    1.24641892945048E+03
    5.64046392550052E+03    1.24654395393188E+03
    5.64048406295030E+03    1.24666897825457E+03
    5.64036946467911E+03    1.24668824635883E+03
    5.64025486646631E+03    1.24670578041089E+03
    5.64023819731523E+03    1.24658076481453E+03
    5.64022152412584E+03    1.24645574907194E+03


    5.64000771039735E+03    1.24648457416707E+03
    5.64011461722048E+03    1.24647129279464E+03
    5.64022152412584E+03    1.24645574907194E+03
    5.64023819731523E+03    1.24658076481453E+03
    5.64025486646631E+03    1.24670578041089E+03
    5.64014343469028E+03    1.24672131639726E+03
    5.64003200296543E+03    1.24673459030194E+03
    5.64001985830402E+03    1.24660958229549E+03
    5.64000771039735E+03    1.24648457416707E+03


    5.64025486646631E+03    1.24670578041089E+03
    5.64036946467911E+03    1.24668824635883E+03
    5.64048406295030E+03    1.24666897825457E+03
    5.64050419652072E+03    1.24679399364870E+03
    5.64052432708395E+03    1.24691900903797E+03
    5.64040626104667E+03    1.24693827120697E+03
    5.64028819505247E+03    1.24695579962925E+03
    5.64027153207725E+03    1.24683079002115E+03
    5.64025486646631E+03    1.24670578041089E+03


    5.64003200296543E+03    1.24673459030194E+03
    5.64014343469028E+03    1.24672131639726E+03
    5.64025486646631E+03    1.24670578041089E+03
    5.64027153207725E+03    1.24683079002115E+03
    5.64028819505247E+03    1.24695579962925E+03
    5.64017223970318E+03    1.24697133048651E+03
    5.64005628439344E+03    1.24698459977401E+03
    5.64004414470232E+03    1.24685959503754E+03
    5.64003200296543E+03    1.24673459030194E+03


    5.63980226972093E+03    1.24650330006705E+03
    5.63990499001925E+03    1.24649533014072E+03
    5.64000771039735E+03    1.24648457416707E+03
    5.64001985830402E+03    1.24660958229549E+03
    5.64003200296543E+03    1.24673459030194E+03
    5.63992371022942E+03    1.24674534040399E+03
    5.63981541753834E+03    1.24675330487944E+03
    5.63980884459560E+03    1.24662830251752E+03
    5.63980226972093E+03    1.24650330006705E+03


    5.63960482832744E+03    1.24650987649551E+03
    5.63970354898677E+03    1.24650823164166E+03
    5.63980226972093E+03    1.24650330006705E+03
    5.63980884459560E+03    1.24662830251752E+03
    5.63981541753834E+03    1.24675330487944E+03
    5.63971012293700E+03    1.24675823368243E+03
    5.63960482832744E+03    1.24675987649551E+03
    5.63960482832744E+03    1.24663487649551E+03
    5.63960482832744E+03    1.24650987649551E+03


    5.63981541753834E+03    1.24675330487944E+03
    5.63992371022942E+03    1.24674534040399E+03
    5.64003200296543E+03    1.24673459030194E+03
    5.64004414470232E+03    1.24685959503754E+03
    5.64005628439344E+03    1.24698459977401E+03
    5.63994242132464E+03    1.24699534600970E+03
    5.63982855828730E+03    1.24700330740541E+03
    5.63982198848804E+03    1.24687830613657E+03
    5.63981541753834E+03    1.24675330487944E+03


    5.63960482832744E+03    1.24675987649551E+03
    5.63971012293700E+03    1.24675823368243E+03
    5.63981541753834E+03    1.24675330487944E+03
    5.63982198848804E+03    1.24687830613657E+03
    5.63982855828730E+03    1.24700330740541E+03
    5.63971669330308E+03    1.24700823429717E+03
    5.63960482832744E+03    1.24700987649551E+03
    5.63960482832744E+03    1.24688487649551E+03
    5.63960482832744E+03    1.24675987649551E+03


    5.64028819505247E+03    1.24695579962925E+03
    5.64040626104667E+03    1.24693827120697E+03
    5.64052432708395E+03    1.24691900903797E+03
    5.64054445496271E+03    1.24704402006744E+03
    5.64056458068459E+03    1.24716903106042E+03
    5.64044304748992E+03    1.24718828897548E+03
    5.64032151431807E+03    1.24720581337331E+03
    5.64030485562672E+03    1.24708080651648E+03
    5.64028819505247E+03    1.24695579962925E+03


    5.64005628439344E+03    1.24698459977401E+03
    5.64017223970318E+03    1.24697133048651E+03
    5.64028819505247E+03    1.24695579962925E+03
    5.64030485562672E+03    1.24708080651648E+03
    5.64032151431807E+03    1.24720581337331E+03
    5.64020103636469E+03    1.24722134057342E+03
    5.64008055843184E+03    1.24723460657163E+03
    5.64006842214025E+03    1.24710960318342E+03
    5.64005628439344E+03    1.24698459977401E+03


    5.64032151431807E+03    1.24720581337331E+03
    5.64044304748992E+03    1.24718828897548E+03
    5.64056458068459E+03    1.24716903106042E+03
    5.64058470488577E+03    1.24729403497844E+03
    5.64060482831839E+03    1.24741903885728E+03
    5.64047982831934E+03    1.24743829525681E+03
    5.64035482832038E+03    1.24745581822357E+03
    5.64033817165370E+03    1.24733081581413E+03
    5.64032151431807E+03    1.24720581337331E+03


    5.64008055843184E+03    1.24723460657163E+03
    5.64020103636469E+03    1.24722134057342E+03
    5.64032151431807E+03    1.24720581337331E+03
    5.64033817165370E+03    1.24733081581413E+03
    5.64035482832038E+03    1.24745581822357E+03
    5.64022982832155E+03    1.24747134412564E+03
    5.64010482832281E+03    1.24748460896018E+03
    5.64009269363515E+03    1.24735960777658E+03
    5.64008055843184E+03    1.24723460657163E+03


    5.63982855828730E+03    1.24700330740541E+03
    5.63994242132464E+03    1.24699534600970E+03
    5.64005628439344E+03    1.24698459977401E+03
    5.64006842214025E+03    1.24710960318342E+03
    5.64008055843184E+03    1.24723460657163E+03
    5.63996112649008E+03    1.24724535007435E+03
    5.63984169456613E+03    1.24725330928831E+03
    5.63983512683864E+03    1.24712830835234E+03
    5.63982855828730E+03    1.24700330740541E+03


    5.63960482832744E+03    1.24700987649551E+03
    5.63971669330308E+03    1.24700823429717E+03
    5.63982855828730E+03    1.24700330740541E+03
    5.63983512683864E+03    1.24712830835234E+03
    5.63984169456613E+03    1.24725330928831E+03
    5.63972326144557E+03    1.24725823480990E+03
    5.63960482832744E+03    1.24725987649551E+03
    5.63960482832744E+03    1.24713487649551E+03
    5.63960482832744E+03    1.24700987649551E+03


    5.63984169456613E+03    1.24725330928831E+03
    5.63996112649008E+03    1.24724535007435E+03
    5.64008055843184E+03    1.24723460657163E+03
    5.64009269363515E+03    1.24735960777658E+03
    5.64010482832281E+03    1.24748460896018E+03
    5.63997982832403E+03    1.24749535149319E+03
    5.63985482832521E+03    1.24750330993492E+03
    5.63984826159064E+03    1.24737830961526E+03
    5.63984169456613E+03    1.24725330928831E+03


    5.63960482832744E+03    1.24725987649551E+03
