# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    5.54602643817530E+03    1.20518095992817E+03
    5.54614387956215E+03    1.20662990811687E+03
    5.54420346740290E+03    1.20855826692290E+03
    5.54420346740290E+03    1.20605826692290E+03
    5.54602643817530E+03    1.20518095992817E+03


    5.54603272330417E+03    1.20359729689507E+03
    5.54602643817530E+03    1.20518095992817E+03
    5.54420346740290E+03    1.20605826692290E+03
    5.54420346740290E+03    1.20355826692290E+03
    5.54603272330417E+03    1.20359729689507E+03


    5.54603888151128E+03    1.20201008498745E+03
    5.54603272330417E+03    1.20359729689507E+03
    5.54420346740290E+03    1.20355826692290E+03
    5.54420346740290E+03    1.20105826692290E+03
    5.54603888151128E+03    1.20201008498745E+03


    5.54620267688396E+03    1.20056922183669E+03
    5.54603888151128E+03    1.20201008498745E+03
    5.54420346740290E+03    1.20105826692290E+03
    5.54420346740290E+03    1.19855826692290E+03
    5.54620267688396E+03    1.20056922183669E+03


    5.54762803483085E+03    1.20081086425161E+03
    5.54620267688396E+03    1.20056922183669E+03
    5.54420346740290E+03    1.19855826692290E+03
    5.54676790265206E+03    1.19924829625162E+03
    5.54762803483085E+03    1.20081086425161E+03


    5.54926443979399E+03    1.20111775698649E+03
    5.54762803483085E+03    1.20081086425161E+03
    5.54676790265206E+03    1.19924829625162E+03
    5.54931545043559E+03    1.19999369656243E+03
    5.54926443979399E+03    1.20111775698649E+03


    5.55097270416619E+03    1.20170625408148E+03
    5.54926443979399E+03    1.20111775698649E+03
    5.54931545043559E+03    1.19999369656243E+03
    5.55180677825775E+03    1.20077584881592E+03
    5.55097270416619E+03    1.20170625408148E+03


    5.55242337459276E+03    1.20233750610350E+03
    5.55099180307144E+03    1.20172713786582E+03
    5.55180677825775E+03    1.20077584881592E+03
    5.55428909121596E+03    1.20149098099967E+03
    5.55242337459276E+03    1.20233750610350E+03


    5.55245515522024E+03    1.20311427451005E+03
    5.55242337459276E+03    1.20233750610350E+03
    5.55428909121596E+03    1.20149098099967E+03
    5.55424606669632E+03    1.20273897645628E+03
    5.55245515522024E+03    1.20311427451005E+03


    5.55245737749586E+03    1.20392052201118E+03
    5.55245515522024E+03    1.20311427451005E+03
    5.55424606669632E+03    1.20273897645628E+03
    5.55420776555936E+03    1.20398679316932E+03
    5.55245737749586E+03    1.20392052201118E+03


    5.55241388756890E+03    1.20472672162517E+03
    5.55245737749586E+03    1.20392052201118E+03
    5.55420776555936E+03    1.20398679316932E+03
    5.55416952528998E+03    1.20524018452213E+03
    5.55241388756890E+03    1.20472672162517E+03


    5.55233299421626E+03    1.20550489227556E+03
    5.55241388756890E+03    1.20472672162517E+03
    5.55416952528998E+03    1.20524018452213E+03
    5.55412418825662E+03    1.20649528294735E+03
    5.55233299421626E+03    1.20550489227556E+03


    5.55086959560717E+03    1.20600151465104E+03
    5.55233299421626E+03    1.20550489227556E+03
    5.55412418825662E+03    1.20649528294735E+03
    5.55160261288186E+03    1.20701920106700E+03
    5.55086959560717E+03    1.20600151465104E+03


    5.54914249212331E+03    1.20636701611817E+03
    5.55086959560717E+03    1.20600151465104E+03
    5.55160261288186E+03    1.20701920106700E+03
    5.54909233065174E+03    1.20749421293554E+03
    5.54914249212331E+03    1.20636701611817E+03


    5.54753517590199E+03    1.20648835861947E+03
    5.54914249212331E+03    1.20636701611817E+03
    5.54909233065174E+03    1.20749421293554E+03
    5.54663937941198E+03    1.20799821178605E+03
    5.54753517590199E+03    1.20648835861947E+03


    5.54614387956215E+03    1.20662990811687E+03
    5.54753517590199E+03    1.20648835861947E+03
    5.54663937941198E+03    1.20799821178605E+03
    5.54420346740290E+03    1.20855826692290E+03
    5.54614387956215E+03    1.20662990811687E+03


    5.54602643817530E+03    1.20518095992817E+03
    5.54603272330417E+03    1.20359729689507E+03
    5.54770579301679E+03    1.20363823401129E+03
    5.54771084177829E+03    1.20377631937316E+03
    5.54774008619907E+03    1.20396306632788E+03
    5.54779247856012E+03    1.20414563575127E+03
    5.54786266793529E+03    1.20431603846954E+03
    5.54602643817530E+03    1.20518095992817E+03


    5.54603272330417E+03    1.20359729689507E+03
    5.54603888151128E+03    1.20201008498745E+03
    5.54786427506402E+03    1.20297606505792E+03
    5.54782685630005E+03    1.20304282987983E+03
    5.54776273677437E+03    1.20321760751568E+03
    5.54772149963562E+03    1.20340012868149E+03
    5.54770340875763E+03    1.20358789095100E+03
    5.54770579301679E+03    1.20363823401129E+03
    5.54603272330417E+03    1.20359729689507E+03


    5.54603888151128E+03    1.20201008498745E+03
    5.54620267688396E+03    1.20056922183669E+03
    5.54814519119499E+03    1.20260175967300E+03
    5.54801765219824E+03    1.20273408671482E+03
    5.54790992711815E+03    1.20288582544595E+03
    5.54786427506402E+03    1.20297606505792E+03
    5.54603888151128E+03    1.20201008498745E+03


    5.54620267688396E+03    1.20056922183669E+03
    5.54762803483085E+03    1.20081086425161E+03
    5.54845932895566E+03    1.20238559703087E+03
    5.54844298543005E+03    1.20238974086639E+03
    5.54828231212712E+03    1.20248796393945E+03
    5.54814519119499E+03    1.20260175967300E+03
    5.54620267688396E+03    1.20056922183669E+03


    5.54921367945712E+03    1.20224388308867E+03
    5.54916356554966E+03    1.20223721742606E+03
    5.54897236198212E+03    1.20224310203182E+03
    5.54878469183499E+03    1.20227208341745E+03
    5.54860292042672E+03    1.20232406292588E+03
    5.54845932895566E+03    1.20238559703087E+03
    5.54762803483085E+03    1.20081086425161E+03
    5.54926443979399E+03    1.20111775698649E+03
    5.54921367945712E+03    1.20224388308867E+03


    5.55014827651919E+03    1.20264296803642E+03
    5.55005222458775E+03    1.20256108509179E+03
    5.54989222214199E+03    1.20245355120457E+03
    5.54972055207944E+03    1.20236640889906E+03
    5.54953986272980E+03    1.20230107438426E+03
    5.54935332394770E+03    1.20225879791306E+03
    5.54921367945712E+03    1.20224388308867E+03
    5.54926443979399E+03    1.20111775698649E+03
