# Gnuplot Mode Data Archive - Mode 1
# Col 1: Node ID
# Col 2: X_orig
# Col 3: Y_orig
# Col 4: u_x
# Col 5: u_y
# Col 6: u_mag
# Col 7: X_deformed
# Col 8: Y_deformed
       1     5.53425696491491E+03     1.23044499582425E+03     1.48059644680616E-01    -2.76818808849589E-03     1.48085520049206E-01     5.53428657684385E+03     1.23044444218663E+03
       2     5.53469630474313E+03     1.23150565599603E+03    -6.04226486417456E-02     1.95010155835298E-02     6.34916221061717E-02     5.53468422021340E+03     1.23150955619915E+03
       3     5.53075696491491E+03     1.23544499582425E+03     3.56692535501206E-02    -6.09215352784983E-03     3.61857704551069E-02     5.53076409876562E+03     1.23544377739354E+03
       4     5.53075696491491E+03     1.23044499582425E+03    -5.10631052736851E-02     1.80065926875706E-03     5.10948441038194E-02     5.53074675229386E+03     1.23044535595610E+03
       5     5.53469630474313E+03     1.22938433565247E+03    -5.94318073945423E-02    -1.56718121639613E-02     6.14633665420668E-02     5.53468441838165E+03     1.22938120129004E+03
       6     5.53075696491491E+03     1.22544499582425E+03     3.53704086406883E-02     4.71067963206369E-03     3.56827172452605E-02     5.53076403899664E+03     1.22544593796018E+03
       7     5.53575696491491E+03     1.22894499582425E+03     2.65299291137284E-02     1.67144068969556E-02     3.13561562806485E-02     5.53576227090073E+03     1.22894833870563E+03
       8     5.53575696491491E+03     1.22669499582425E+03    -2.40330685243735E-02    -4.32263141408734E-03     2.44187125999568E-02     5.53575215830120E+03     1.22669413129797E+03
       9     5.53709860570141E+03     1.22977417543099E+03    -7.02825489613937E-03    -2.40670331651057E-03     7.42890218934197E-03     5.53709720005043E+03     1.22977369409033E+03
      10     5.53681762508669E+03     1.22938433565247E+03    -1.33272560182256E-02    -2.81522233523182E-04     1.33302290956795E-02     5.53681495963549E+03     1.22938427934802E+03
      11     5.54075696491491E+03     1.22794499582425E+03     3.26689876949686E-03     2.13244339220119E-03     3.90127445728734E-03     5.54075761829466E+03     1.22794542231293E+03
      12     5.53725696491491E+03     1.23044499582425E+03     3.19445218231083E-03     4.84448027453066E-04     3.23097735002485E-03     5.53725760380535E+03     1.23044509271386E+03
      13     5.54075696491491E+03     1.23044499582425E+03    -4.58657281633261E-03     1.24906346689707E-03     4.75361018004823E-03     5.54075604760035E+03     1.23044524563694E+03
      14     5.53709860570141E+03     1.23111581621750E+03    -6.27874670626653E-03     6.66744888096222E-03     9.15846792764473E-03     5.53709734995207E+03     1.23111714970728E+03
      15     5.54075696491491E+03     1.23294499582425E+03     3.35214005798900E-03    -1.02576705625384E-03     3.50557285219836E-03     5.54075763534292E+03     1.23294479067084E+03
      16     5.53575696491491E+03     1.23194499582425E+03     2.64291373314791E-02    -2.29757302395935E-02     3.50197584247629E-02     5.53576225074238E+03     1.23194040067820E+03
      17     5.53681762508669E+03     1.23150565599603E+03    -1.30988146099560E-02     5.83044789955981E-03     1.43378194609738E-02     5.53681500532377E+03     1.23150682208561E+03
      18     5.53575696491491E+03     1.23419499582425E+03    -2.40298402937467E-02     4.66819873512203E-03     2.44790789036999E-02     5.53575215894685E+03     1.23419592946400E+03
