# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    5.54601255479964E+03    1.20526432682268E+03
    5.54607845723341E+03    1.20672228256275E+03
    5.54420346740290E+03    1.20855826692290E+03
    5.54420346740290E+03    1.20605826692290E+03
    5.54601255479964E+03    1.20526432682268E+03


    5.54603289390389E+03    1.20368457056601E+03
    5.54601255479964E+03    1.20526432682268E+03
    5.54420346740290E+03    1.20605826692290E+03
    5.54420346740290E+03    1.20355826692290E+03
    5.54603289390389E+03    1.20368457056601E+03


    5.54605282228074E+03    1.20209332991013E+03
    5.54603289390389E+03    1.20368457056601E+03
    5.54420346740290E+03    1.20355826692290E+03
    5.54420346740290E+03    1.20105826692290E+03
    5.54605282228074E+03    1.20209332991013E+03


    5.54626872936367E+03    1.20066153790243E+03
    5.54605282228074E+03    1.20209332991013E+03
    5.54420346740290E+03    1.20105826692290E+03
    5.54420346740290E+03    1.19855826692290E+03
    5.54626872936367E+03    1.20066153790243E+03


    5.54773239577199E+03    1.20101497183292E+03
    5.54626872936367E+03    1.20066153790243E+03
    5.54420346740290E+03    1.19855826692290E+03
    5.54691198424931E+03    1.19939370625117E+03
    5.54773239577199E+03    1.20101497183292E+03


    5.54940077820521E+03    1.20153028930985E+03
    5.54773239577199E+03    1.20101497183292E+03
    5.54691198424931E+03    1.19939370625117E+03
    5.54956585210900E+03    1.20040832984146E+03
    5.54940077820521E+03    1.20153028930985E+03


    5.55108610742169E+03    1.20236844049226E+03
    5.54940077820521E+03    1.20153028930985E+03
    5.54956585210900E+03    1.20040832984146E+03
    5.55203778835202E+03    1.20154188521657E+03
    5.55108610742169E+03    1.20236844049226E+03


    5.55253380888253E+03    1.20315255046108E+03
    5.55114791298558E+03    1.20243602189581E+03
    5.55203778835202E+03    1.20154188521657E+03
    5.55448055188246E+03    1.20245855909015E+03
    5.55253380888253E+03    1.20315255046108E+03


    5.55250900184402E+03    1.20392576438778E+03
    5.55253380888253E+03    1.20315255046108E+03
    5.55448055188246E+03    1.20245855909015E+03
    5.55434132161221E+03    1.20370207225148E+03
    5.55250900184402E+03    1.20392576438778E+03


    5.55246612072950E+03    1.20473054901378E+03
    5.55250900184402E+03    1.20392576438778E+03
    5.55434132161221E+03    1.20370207225148E+03
    5.55421737652939E+03    1.20494500698644E+03
    5.55246612072950E+03    1.20473054901378E+03


    5.55237815709757E+03    1.20553585371836E+03
    5.55246612072950E+03    1.20473054901378E+03
    5.55421737652939E+03    1.20494500698644E+03
    5.55409362841817E+03    1.20620598163470E+03
    5.55237815709757E+03    1.20553585371836E+03


    5.55224357573545E+03    1.20631405230438E+03
    5.55237815709757E+03    1.20553585371836E+03
    5.55409362841817E+03    1.20620598163470E+03
    5.55394691469634E+03    1.20747248048527E+03
    5.55224357573545E+03    1.20631405230438E+03


    5.55075331156229E+03    1.20666245760434E+03
    5.55224357573545E+03    1.20631405230438E+03
    5.55394691469634E+03    1.20747248048527E+03
    5.55137709531696E+03    1.20777037264918E+03
    5.55075331156229E+03    1.20666245760434E+03


    5.54900614725321E+03    1.20677789180960E+03
    5.55075331156229E+03    1.20666245760434E+03
    5.55137709531696E+03    1.20777037264918E+03
    5.54884382132134E+03    1.20791000085994E+03
    5.54900614725321E+03    1.20677789180960E+03


    5.54743189796588E+03    1.20669275611744E+03
    5.54900614725321E+03    1.20677789180960E+03
    5.54884382132134E+03    1.20791000085994E+03
    5.54649607430773E+03    1.20814343291484E+03
    5.54743189796588E+03    1.20669275611744E+03


    5.54607845723341E+03    1.20672228256275E+03
    5.54743189796588E+03    1.20669275611744E+03
    5.54649607430773E+03    1.20814343291484E+03
    5.54420346740290E+03    1.20855826692290E+03
    5.54607845723341E+03    1.20672228256275E+03


    5.54601255479964E+03    1.20526432682268E+03
    5.54603289390389E+03    1.20368457056601E+03
    5.54770602728993E+03    1.20381704585688E+03
    5.54771244575971E+03    1.20394825059586E+03
    5.54774119068043E+03    1.20413655063976E+03
    5.54779322162933E+03    1.20432287085503E+03
    5.54786320343007E+03    1.20451114003499E+03
    5.54601255479964E+03    1.20526432682268E+03


    5.54603289390389E+03    1.20368457056601E+03
    5.54605282228074E+03    1.20209332991013E+03
    5.54786391641763E+03    1.20317130534034E+03
    5.54782690289005E+03    1.20322235213427E+03
    5.54776208809103E+03    1.20339163454129E+03
    5.54772052637277E+03    1.20357121797063E+03
    5.54770162257599E+03    1.20375948718040E+03
    5.54770602728993E+03    1.20381704585688E+03
    5.54603289390389E+03    1.20368457056601E+03


    5.54605282228074E+03    1.20209332991013E+03
    5.54626872936367E+03    1.20066153790243E+03
    5.54815052190025E+03    1.20283465268637E+03
    5.54801634927252E+03    1.20294691649762E+03
    5.54790449963505E+03    1.20308957740607E+03
    5.54786391641763E+03    1.20317130534034E+03
    5.54605282228074E+03    1.20209332991013E+03


    5.54626872936367E+03    1.20066153790243E+03
    5.54773239577199E+03    1.20101497183292E+03
    5.54845810936505E+03    1.20267319542078E+03
    5.54844987285658E+03    1.20266385369577E+03
    5.54827829906642E+03    1.20274495419257E+03
    5.54815052190025E+03    1.20283465268637E+03
    5.54626872936367E+03    1.20066153790243E+03


    5.54923651430454E+03    1.20265396749543E+03
    5.54917969718217E+03    1.20263570786890E+03
    5.54898029169807E+03    1.20261511133898E+03
    5.54878404581515E+03    1.20261701260703E+03
    5.54859213108516E+03    1.20264254148498E+03
    5.54845810936505E+03    1.20267319542078E+03
    5.54773239577199E+03    1.20101497183292E+03
    5.54940077820521E+03    1.20153028930985E+03
    5.54923651430454E+03    1.20265396749543E+03


    5.55016951360543E+03    1.20321051511115E+03
    5.55006481838661E+03    1.20310543131191E+03
    5.54990959413058E+03    1.20297185849729E+03
    5.54974062704195E+03    1.20285714337538E+03
    5.54956039087318E+03    1.20276323073718E+03
    5.54937276449001E+03    1.20269231321538E+03
    5.54923651430454E+03    1.20265396749543E+03
    5.54940077820521E+03    1.20153028930985E+03
    5.55108610742169E+03    1.20236844049226E+03
    5.55016951360543E+03    1.20321051511115E+03


    5.55056298400027E+03    1.20379273660492E+03
    5.55056240625121E+03    1.20378415990747E+03
    5.55047884425576E+03    1.20360694555933E+03
    5.55037004941198E+03    1.20343758762697E+03
    5.55024104747156E+03    1.20328098972926E+03
    5.55016951360543E+03    1.20321051511115E+03
    5.55108610742169E+03    1.20236844049226E+03
    5.55253380888253E+03    1.20315255046108E+03
    5.55056298400027E+03    1.20379273660492E+03


    5.55067241082930E+03    1.20413139216196E+03
    5.55063684587510E+03    1.20398094970456E+03
    5.55056298400027E+03    1.20379273660492E+03
    5.55253380888253E+03    1.20315255046108E+03
    5.55250900184402E+03    1.20392576438778E+03
    5.55067241082930E+03    1.20413139216196E+03


    5.55070978999249E+03    1.20450609192466E+03
    5.55070954333703E+03    1.20437416072660E+03
    5.55069056868511E+03    1.20418241594526E+03
    5.55067241082930E+03    1.20413139216196E+03
    5.55250900184402E+03    1.20392576438778E+03
    5.55246612072950E+03    1.20473054901378E+03
    5.55070978999249E+03    1.20450609192466E+03


    5.55065647161223E+03    1.20485899074938E+03
    5.55068479988692E+03    1.20474848489443E+03
    5.55071398955993E+03    1.20456243444080E+03
    5.55070978999249E+03    1.20450609192466E+03
    5.55246612072950E+03    1.20473054901378E+03
    5.55237815709757E+03    1.20553585371836E+03
    5.55065647161223E+03    1.20485899074938E+03


    5.55053705104716E+03    1.20513566804821E+03
    5.55056791581711E+03    1.20508155101048E+03
    5.55064448936399E+03    1.20491415289291E+03
    5.55065647161223E+03    1.20485899074938E+03
    5.55237815709757E+03    1.20553585371836E+03
    5.55224357573545E+03    1.20631405230438E+03
    5.55053705104716E+03    1.20513566804821E+03


    5.55011851417732E+03    1.20554636354542E+03
    5.55023098003204E+03    1.20547589381472E+03
    5.55036495914663E+03    1.20535665080274E+03
    5.55048374248281E+03    1.20521919657951E+03
    5.55053705104716E+03    1.20513566804821E+03
    5.55224357573545E+03    1.20631405230438E+03
    5.55075331156229E+03    1.20666245760434E+03
    5.55011851417732E+03    1.20554636354542E+03


    5.54917258586891E+03    1.20564567458497E+03
    5.54922711814462E+03    1.20566126499852E+03
    5.54941339308778E+03    1.20568372670407E+03
    5.54959638831412E+03    1.20568449029152E+03
    5.54977623718871E+03    1.20566135830991E+03
    5.54994980005717E+03    1.20561470176218E+03
    5.55003207228513E+03    1.20557997905721E+03
    5.55011507560623E+03    1.20554470951833E+03
    5.55011851417732E+03    1.20554636354542E+03
    5.55075331156229E+03    1.20666245760434E+03
    5.54900614725321E+03    1.20677789180960E+03
    5.54917258586891E+03    1.20564567458497E+03


    5.54846235613997E+03    1.20527243749432E+03
    5.54854465036610E+03    1.20533514696164E+03
    5.54870372722515E+03    1.20544680222753E+03
    5.54887092295273E+03    1.20553788962433E+03
    5.54904537817597E+03    1.20560612069428E+03
    5.54917258586891E+03    1.20564567458497E+03
    5.54900614725321E+03    1.20677789180960E+03
    5.54743189796588E+03    1.20669275611744E+03
    5.54846235613997E+03    1.20527243749432E+03


    5.54813742874277E+03    1.20495353807882E+03
    5.54822191773457E+03    1.20504330422968E+03
    5.54828954433185E+03    1.20511277093412E+03
    5.54835714779587E+03    1.20518224509483E+03
    5.54843097485891E+03    1.20524281546302E+03
    5.54846235613997E+03    1.20527243749432E+03
    5.54743189796588E+03    1.20669275611744E+03
    5.54607845723341E+03    1.20672228256275E+03
    5.54813742874277E+03    1.20495353807882E+03


    5.54786320343007E+03    1.20451114003499E+03
    5.54787764381424E+03    1.20452924188811E+03
    5.54792268412048E+03    1.20461551816667E+03
    5.54796698803917E+03    1.20470287310179E+03
    5.54802133519500E+03    1.20478452213708E+03
    5.54807566339955E+03    1.20486618342387E+03
    5.54813742874277E+03    1.20495353807882E+03
    5.54607845723341E+03    1.20672228256275E+03
    5.54601255479964E+03    1.20526432682268E+03
    5.54786320343007E+03    1.20451114003499E+03


