# Gnuplot Mode Data Archive - Mode 5
# Col 1: Node ID
# Col 2: X_orig
# Col 3: Y_orig
# Col 4: u_x
# Col 5: u_y
# Col 6: u_mag
# Col 7: X_deformed
# Col 8: Y_deformed
       1     5.53425696491491E+03     1.23044499582425E+03     7.10252611049556E-02     1.68633194165874E-02     7.29997209362677E-02     5.53427116996713E+03     1.23044836848813E+03
       2     5.53469630474313E+03     1.23150565599603E+03     2.73167948273025E-03    -1.22357088603091E-02     1.25369312078601E-02     5.53469685107903E+03     1.23150320885426E+03
       3     5.53075696491491E+03     1.23544499582425E+03    -2.95229066754343E-03     9.50650315328771E-03     9.95437704676356E-03     5.53075637445678E+03     1.23544689712488E+03
       4     5.53075696491491E+03     1.23044499582425E+03    -8.80358069553785E-03    -8.67569353325788E-03     1.23600441482164E-02     5.53075520419877E+03     1.23044326068554E+03
       5     5.53469630474313E+03     1.22938433565247E+03     7.13526025716416E-03     9.91460388815964E-03     1.22152081110629E-02     5.53469773179518E+03     1.22938631857325E+03
       6     5.53075696491491E+03     1.22544499582425E+03    -2.75298180799985E-03    -7.68586515300013E-03     8.16403282607804E-03     5.53075641431855E+03     1.22544345865122E+03
       7     5.53575696491491E+03     1.22894499582425E+03    -1.03239893082433E-01    -4.73730737515783E-02     1.13589980369505E-01     5.53573631693629E+03     1.22893552120950E+03
       8     5.53575696491491E+03     1.22669499582425E+03     3.96839924950960E-02     1.67695882054350E-02     4.30817635308805E-02     5.53576490171341E+03     1.22669834974189E+03
       9     5.53709860570141E+03     1.22977417543099E+03     1.73354730177562E-02     2.38071131562927E-02     2.94499110624443E-02     5.53710207279601E+03     1.22977893685362E+03
      10     5.53681762508669E+03     1.22938433565247E+03     1.09095942598778E-01    -4.21897422010257E-03     1.09177490514234E-01     5.53683944427521E+03     1.22938349185763E+03
      11     5.54075696491491E+03     1.22794499582425E+03    -1.76914515644097E-02    -1.11016026773875E-02     2.08861925793676E-02     5.54075342662460E+03     1.22794277550371E+03
      12     5.53725696491491E+03     1.23044499582425E+03    -2.54149330551637E-02    -1.09652999256516E-02     2.76795344010326E-02     5.53725188192830E+03     1.23044280276427E+03
      13     5.54075696491491E+03     1.23044499582425E+03     6.96980186550403E-03     2.59188380203775E-02     2.68396032454086E-02     5.54075835887528E+03     1.23045017959185E+03
      14     5.53709860570141E+03     1.23111581621750E+03     2.67382522897212E-02     5.82281551414797E-02     6.40738026551337E-02     5.53710395335187E+03     1.23112746184853E+03
      15     5.54075696491491E+03     1.23294499582425E+03    -1.79414632040929E-02    -1.13244185696096E-02     2.12164690239337E-02     5.54075337662227E+03     1.23294273094054E+03
      16     5.53575696491491E+03     1.23194499582425E+03    -1.00121417703328E-01     1.30553336071840E-02     1.00969005236850E-01     5.53573694063137E+03     1.23194760689097E+03
      17     5.53681762508669E+03     1.23150565599603E+03     1.05369112045924E-01    -1.33389508465677E-01     1.69986501646635E-01     5.53683869890910E+03     1.23147897809434E+03
      18     5.53575696491491E+03     1.23419499582425E+03     3.18882151924308E-02    -7.83484677553583E-03     3.28366120687701E-02     5.53576334255795E+03     1.23419342885490E+03
