# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    5.54611232696842E+03    1.20512370469563E+03
    5.54629975368722E+03    1.20652684471364E+03
    5.54420346740290E+03    1.20855826692290E+03
    5.54420346740290E+03    1.20605826692290E+03
    5.54611232696842E+03    1.20512370469563E+03


    5.54608182921414E+03    1.20355264738283E+03
    5.54611232696842E+03    1.20512370469563E+03
    5.54420346740290E+03    1.20605826692290E+03
    5.54420346740290E+03    1.20355826692290E+03
    5.54608182921414E+03    1.20355264738283E+03


    5.54611240732472E+03    1.20198192681132E+03
    5.54608182921414E+03    1.20355264738283E+03
    5.54420346740290E+03    1.20355826692290E+03
    5.54420346740290E+03    1.20105826692290E+03
    5.54611240732472E+03    1.20198192681132E+03


    5.54629678188096E+03    1.20057795758284E+03
    5.54611240732472E+03    1.20198192681132E+03
    5.54420346740290E+03    1.20105826692290E+03
    5.54420346740290E+03    1.19855826692290E+03
    5.54629678188096E+03    1.20057795758284E+03


    5.54779589214569E+03    1.20082354583496E+03
    5.54629678188096E+03    1.20057795758284E+03
    5.54420346740290E+03    1.19855826692290E+03
    5.54686932649925E+03    1.19928196692654E+03
    5.54779589214569E+03    1.20082354583496E+03


    5.54954451621831E+03    1.20108802064284E+03
    5.54779589214569E+03    1.20082354583496E+03
    5.54686932649925E+03    1.19928196692654E+03
    5.54950626879031E+03    1.19997507634334E+03
    5.54954451621831E+03    1.20108802064284E+03


    5.55140707014375E+03    1.20147664545940E+03
    5.54954451621831E+03    1.20108802064284E+03
    5.54950626879031E+03    1.19997507634334E+03
    5.55219846422648E+03    1.20049898254247E+03
    5.55140707014375E+03    1.20147664545940E+03


    5.55303715857919E+03    1.20197246327537E+03
    5.55155640201898E+03    1.20156059781616E+03
    5.55219846422648E+03    1.20049898254247E+03
    5.55486746542570E+03    1.20098609555853E+03
    5.55303715857919E+03    1.20197246327537E+03


    5.55312925474369E+03    1.20274159565795E+03
    5.55303715857919E+03    1.20197246327537E+03
    5.55486746542570E+03    1.20098609555853E+03
    5.55489976061183E+03    1.20227154568003E+03
    5.55312925474369E+03    1.20274159565795E+03


    5.55316057418409E+03    1.20355021700745E+03
    5.55312925474369E+03    1.20274159565795E+03
    5.55489976061183E+03    1.20227154568003E+03
    5.55490817545639E+03    1.20356823036206E+03
    5.55316057418409E+03    1.20355021700745E+03


    5.55310839334969E+03    1.20436004371602E+03
    5.55316057418409E+03    1.20355021700745E+03
    5.55490817545639E+03    1.20356823036206E+03
    5.55486660205005E+03    1.20486087596053E+03
    5.55310839334969E+03    1.20436004371602E+03


    5.55299504957331E+03    1.20513483407197E+03
    5.55310839334969E+03    1.20436004371602E+03
    5.55486660205005E+03    1.20486087596053E+03
    5.55480558789615E+03    1.20612963694132E+03
    5.55299504957331E+03    1.20513483407197E+03


    5.55142576158683E+03    1.20561199415447E+03
    5.55299504957331E+03    1.20513483407197E+03
    5.55480558789615E+03    1.20612963694132E+03
    5.55217142659803E+03    1.20661606330587E+03
    5.55142576158683E+03    1.20561199415447E+03


    5.54954817636289E+03    1.20599538510713E+03
    5.55142576158683E+03    1.20561199415447E+03
    5.55217142659803E+03    1.20661606330587E+03
    5.54951104344388E+03    1.20710493429910E+03
    5.54954817636289E+03    1.20599538510713E+03


    5.54779826009787E+03    1.20627046543280E+03
    5.54954817636289E+03    1.20599538510713E+03
    5.54951104344388E+03    1.20710493429910E+03
    5.54687826845802E+03    1.20781858745807E+03
    5.54779826009787E+03    1.20627046543280E+03


    5.54629975368722E+03    1.20652684471364E+03
    5.54779826009787E+03    1.20627046543280E+03
    5.54687826845802E+03    1.20781858745807E+03
    5.54420346740290E+03    1.20855826692290E+03
    5.54629975368722E+03    1.20652684471364E+03


    5.54611232696842E+03    1.20512370469563E+03
    5.54608182921414E+03    1.20355264738283E+03
    5.54780734787300E+03    1.20354869012021E+03
    5.54780459506948E+03    1.20366805653488E+03
    5.54783904797580E+03    1.20384801657704E+03
    5.54789867224784E+03    1.20402278011234E+03
    5.54799579436120E+03    1.20417309755093E+03
    5.54611232696842E+03    1.20512370469563E+03


    5.54608182921414E+03    1.20355264738283E+03
    5.54611240732472E+03    1.20198192681132E+03
    5.54799913120225E+03    1.20292345377946E+03
    5.54793833997786E+03    1.20298973415593E+03
    5.54786522062621E+03    1.20316220326807E+03
    5.54781744049198E+03    1.20334022910883E+03
    5.54779708308956E+03    1.20352160024748E+03
    5.54780734787300E+03    1.20354869012021E+03
    5.54608182921414E+03    1.20355264738283E+03


    5.54611240732472E+03    1.20198192681132E+03
    5.54629678188096E+03    1.20057795758284E+03
    5.54833461553812E+03    1.20256628877088E+03
    5.54816166176802E+03    1.20270111526636E+03
    5.54804503766607E+03    1.20284679906828E+03
    5.54799913120225E+03    1.20292345377946E+03
    5.54611240732472E+03    1.20198192681132E+03


    5.54629678188096E+03    1.20057795758284E+03
    5.54779589214569E+03    1.20082354583496E+03
    5.54871153067753E+03    1.20235128519278E+03
    5.54865901762415E+03    1.20236291503737E+03
    5.54847658835171E+03    1.20245891473181E+03
    5.54833461553812E+03    1.20256628877088E+03
    5.54629678188096E+03    1.20057795758284E+03


    5.54957399958722E+03    1.20219398101020E+03
    5.54948520634786E+03    1.20218492348460E+03
    5.54927355497196E+03    1.20219415350611E+03
    5.54906674237167E+03    1.20222698635535E+03
    5.54886798081363E+03    1.20228240442655E+03
    5.54871153067753E+03    1.20235128519278E+03
    5.54779589214569E+03    1.20082354583496E+03
    5.54954451621831E+03    1.20108802064284E+03
    5.54957399958722E+03    1.20219398101020E+03


    5.55067306065948E+03    1.20247492284514E+03
    5.55056532117297E+03    1.20240826779314E+03
    5.55037990398389E+03    1.20232102449897E+03
    5.55018211712625E+03    1.20225487888965E+03
    5.54997737605690E+03    1.20221095799648E+03
    5.54976945625265E+03    1.20219027470678E+03
    5.54957399958722E+03    1.20219398101020E+03
    5.54954451621831E+03    1.20108802064284E+03
    5.55140707014375E+03    1.20147664545940E+03
    5.55067306065948E+03    1.20247492284514E+03


    5.55117112339533E+03    1.20292061581120E+03
    5.55119384697131E+03    1.20293657344128E+03
    5.55107477611396E+03    1.20278767647824E+03
    5.55093060662695E+03    1.20264883756699E+03
    5.55076833897818E+03    1.20252383982434E+03
    5.55067306065948E+03    1.20247492284514E+03
    5.55140707014375E+03    1.20147664545940E+03
    5.55303715857919E+03    1.20197246327537E+03
    5.55117112339533E+03    1.20292061581120E+03


    5.55131647680636E+03    1.20320298466057E+03
    5.55127498271238E+03    1.20307720136411E+03
    5.55117112339533E+03    1.20292061581120E+03
    5.55303715857919E+03    1.20197246327537E+03
    5.55312925474369E+03    1.20274159565795E+03
    5.55131647680636E+03    1.20320298466057E+03


    5.55137270430148E+03    1.20353962615104E+03
    5.55137534200447E+03    1.20341411846896E+03
    5.55134152150500E+03    1.20323168889312E+03
    5.55131647680636E+03    1.20320298466057E+03
    5.55312925474369E+03    1.20274159565795E+03
    5.55316057418409E+03    1.20355021700745E+03
    5.55137270430148E+03    1.20353962615104E+03


    5.55131448467749E+03    1.20387518731916E+03
    5.55135885841541E+03    1.20375524172238E+03
    5.55138325002333E+03    1.20357247727654E+03
    5.55137270430148E+03    1.20353962615104E+03
    5.55316057418409E+03    1.20355021700745E+03
    5.55310839334969E+03    1.20436004371602E+03
    5.55131448467749E+03    1.20387518731916E+03


    5.55116947576262E+03    1.20415411433463E+03
    5.55122887878274E+03    1.20408292496838E+03
    5.55130828783280E+03    1.20391259833747E+03
    5.55131448467749E+03    1.20387518731916E+03
    5.55310839334969E+03    1.20436004371602E+03
    5.55299504957331E+03    1.20513483407197E+03
    5.55116947576262E+03    1.20415411433463E+03


    5.55066945592365E+03    1.20461501809760E+03
    5.55085003322521E+03    1.20450322383516E+03
    5.55099787084896E+03    1.20437178857132E+03
    5.55112496037073E+03    1.20422692200975E+03
    5.55116947576262E+03    1.20415411433463E+03
    5.55299504957331E+03    1.20513483407197E+03
    5.55142576158683E+03    1.20561199415447E+03
    5.55066945592365E+03    1.20461501809760E+03


    5.54957508272954E+03    1.20489428791622E+03
    5.54966819650870E+03    1.20489799249710E+03
    5.54987647079420E+03    1.20489001034042E+03
    5.55008441133933E+03    1.20485797516057E+03
    5.55028680690823E+03    1.20480337427981E+03
    5.55047751637321E+03    1.20472702085555E+03
    5.55056554750821E+03    1.20467857031919E+03
    5.55065285066629E+03    1.20463036178939E+03
    5.55066945592365E+03    1.20461501809760E+03
    5.55142576158683E+03    1.20561199415447E+03
    5.54954817636289E+03    1.20599538510713E+03
    5.54957508272954E+03    1.20489428791622E+03


    5.54871194811100E+03    1.20473795383670E+03
    5.54877431095587E+03    1.20477118779980E+03
    5.54896356161293E+03    1.20483704287755E+03
    5.54916753609274E+03    1.20488001218985E+03
    5.54937760269903E+03    1.20490007195560E+03
    5.54957508272954E+03    1.20489428791622E+03
    5.54954817636289E+03    1.20599538510713E+03
    5.54779826009787E+03    1.20627046543280E+03
    5.54871194811100E+03    1.20473795383670E+03


    5.54833594454944E+03    1.20452374213266E+03
    5.54840048973675E+03    1.20457908218153E+03
    5.54848435817256E+03    1.20463078207537E+03
    5.54856830742504E+03    1.20468248875314E+03
    5.54866238310508E+03    1.20472479879674E+03
    5.54871194811100E+03    1.20473795383670E+03
    5.54779826009787E+03    1.20627046543280E+03
    5.54629975368722E+03    1.20652684471364E+03
    5.54833594454944E+03    1.20452374213266E+03


    5.54799579436120E+03    1.20417309755093E+03
    5.54799661809174E+03    1.20417081157356E+03
    5.54804722602188E+03    1.20424643738769E+03
    5.54810202838192E+03    1.20432261647299E+03
    5.54816690622529E+03    1.20439193037904E+03
    5.54823184795247E+03    1.20446125886452E+03
    5.54833594454944E+03    1.20452374213266E+03
    5.54629975368722E+03    1.20652684471364E+03
    5.54611232696842E+03    1.20512370469563E+03
    5.54799579436120E+03    1.20417309755093E+03


