# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    2.00352046362378E-02   -1.75704862316806E-03
    1.01981729646741E+00    9.29698919986691E-04
    9.70467296449309E-01    1.01198471338608E+00
   -2.91274812688284E-02    9.89191249081924E-01
    4.15195993837998E-01    2.87132445467191E-04
    9.95918630051406E-01    4.22357165568498E-01
    5.86090986277606E-01    1.00007616500927E+00
   -6.24155423782642E-04    5.77757408496336E-01
    5.00217172678833E-01    5.00125025840376E-01
    2.00352046362378E-02   -1.75704862316806E-03


