# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
   -9.15051347536109E-03   -7.46921127993610E-02
    9.46808049479705E-01    7.35779494727579E-02
    1.02049516730176E+00    1.08175226999158E+00
    6.43086492643906E-02    9.19335954572744E-01
    5.40612729903544E-01    2.43340219332925E-04
    1.01537493879730E+00    4.67916551361691E-01
    4.50851013591463E-01    9.99489533149718E-01
   -1.02195088803645E-02    5.32139514614228E-01
    4.97302138880906E-01    4.99937878103411E-01
   -9.15051347536109E-03   -7.46921127993610E-02


