# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
    1.07029667786569E-03    1.45279296181556E-02
    9.96208720683696E-01    1.70329682041117E-02
    9.99147424276905E-01    1.02110719233348E+00
   -4.91579981010132E-03    1.02000572532596E+00
    5.02385531707684E-01   -1.07534592473155E-03
    9.98934870490290E-01    4.91028521821939E-01
    5.00454297619821E-01    1.00566020899519E+00
    7.35875310634714E-05    4.89621429008912E-01
    4.98802037491697E-01    5.11470871762357E-01
    1.07029667786569E-03    1.45279296181556E-02


