    0.000000E+00    0.000000E+00    7.283651E-02
    1.000000E+00    0.000000E+00    8.724904E-02
    1.000000E+00    1.000000E+00    1.056220E-01
    0.000000E+00    1.000000E+00    1.030041E-01
    5.000000E-01    0.000000E+00    1.308351E-02
    1.000000E+00    5.000000E-01    4.517243E-02
    5.000000E-01    1.000000E+00    2.839206E-02
    0.000000E+00    5.000000E-01    5.189416E-02
    5.000000E-01    5.000000E-01    5.766628E-02
