# Gnuplot Deformed Mesh Archive
# X_deformed              Y_deformed
   -6.54485516353325E-05   -8.86052980195653E-02
    9.98897291038176E-01   -9.03472093533827E-02
    1.00112018295210E+00    1.10383193070175E+00
   -1.35222613805994E-03    1.10516628456733E+00
    4.99600729789050E-01    4.91341709550223E-02
    9.98892017926803E-01    5.08069971096859E-01
    4.99893122556916E-01    9.60425180069089E-01
    7.75926574934730E-05    5.07695549106623E-01
    4.99613140073509E-01    5.06048107260500E-01
   -6.54485516353325E-05   -8.86052980195653E-02


