    0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00
    1.00000000000000E+00    0.00000000000000E+00    1.03990891748967E-03    1.05508692760921E-03
    2.00000000000000E+00    0.00000000000000E+00   -9.67341552609091E-04    9.63237537810765E-05
    2.00000000000000E+00    1.00000000000000E+00   -2.32174853599254E-04    1.56490318948858E-03
    1.50000000000000E+00    1.20000000000000E+00    2.96439362817951E-04    6.72989527126386E-04
    1.00000000000000E+00    1.00000000000000E+00   -1.35821091806407E-03    1.73385638984930E-03
    0.00000000000000E+00    1.00000000000000E+00    0.00000000000000E+00    0.00000000000000E+00
