# Gnuplot Mode Data Archive - Mode 1
# Col 1: Node ID
# Col 2: X_orig
# Col 3: Y_orig
# Col 4: u_x
# Col 5: u_y
# Col 6: u_mag
# Col 7: X_deformed
# Col 8: Y_deformed
       1     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00
       2     1.00000000000000E-01     0.00000000000000E+00     1.46055221220004E-06     2.68135639147136E-05     2.68533130651134E-05     1.00000292110442E-01     5.36271278294271E-06
       3     2.00000000000000E-01     0.00000000000000E+00     2.77445601248959E-06     5.43474672812068E-05     5.44182396448754E-05     2.00000554891202E-01     1.08694934562414E-05
       4     3.00000000000000E-01     0.00000000000000E+00     3.68237123842055E-06     8.17127747756270E-05     8.17957053852455E-05     3.00000736474248E-01     1.63425549551254E-05
       5     4.00000000000000E-01     0.00000000000000E+00     4.35831633773573E-06     1.08082018249985E-04     1.08169855275349E-04     4.00000871663268E-01     2.16164036499970E-05
       6     5.00000000000000E-01     0.00000000000000E+00     4.82553279983377E-06     1.32697787322830E-04     1.32785498181003E-04     5.00000965106560E-01     2.65395574645659E-05
       7     6.00000000000000E-01     0.00000000000000E+00     5.16038745014256E-06     1.54903545988094E-04     1.54989477572902E-04     6.00001032077490E-01     3.09807091976189E-05
       8     7.00000000000000E-01     0.00000000000000E+00     5.42696852519925E-06     1.74136608189179E-04     1.74221153420028E-04     7.00001085393705E-01     3.48273216378357E-05
       9     8.00000000000000E-01     0.00000000000000E+00     5.69731214038110E-06     1.89978286025176E-04     1.90063695972399E-04     8.00001139462428E-01     3.79956572050353E-05
      10     9.00000000000000E-01     0.00000000000000E+00     6.05440690772073E-06     2.02121809565240E-04     2.02212466838550E-04     9.00001210881382E-01     4.04243619130481E-05
      11     1.00000000000000E+00     0.00000000000000E+00     6.57678182914505E-06     2.10444077272234E-04     2.10546820726864E-04     1.00000131535637E+00     4.20888154544468E-05
      12     0.00000000000000E+00     5.00000000000000E-02     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.00000000000000E-02
      13     1.00000000000000E-01     5.00000000000000E-02     1.36419026400608E-07     2.81780810836878E-05     2.81784113056369E-05     1.00000027283805E-01     5.00056356162167E-02
      14     2.00000000000000E-01     5.00000000000000E-02     2.32816971746294E-08     5.71160392696602E-05     5.71160440147144E-05     2.00000004656339E-01     5.00114232078539E-02
      15     3.00000000000000E-01     5.00000000000000E-02    -1.67298223624499E-08     8.58746929716031E-05     8.58746946012273E-05     2.99999996654036E-01     5.00171749385943E-02
      16     4.00000000000000E-01     5.00000000000000E-02    -9.60933004780145E-08     1.13587387970525E-04     1.13587428617295E-04     3.99999980781340E-01     5.00227174775941E-02
      17     5.00000000000000E-01     5.00000000000000E-02    -1.76232824501831E-07     1.39457777342897E-04     1.39457888695582E-04     4.99999964753435E-01     5.00278915554686E-02
      18     6.00000000000000E-01     5.00000000000000E-02    -2.69567658256764E-07     1.62793383956764E-04     1.62793607143575E-04     5.99999946086468E-01     5.00325586767914E-02
      19     7.00000000000000E-01     5.00000000000000E-02    -3.72493958817222E-07     1.83008323334516E-04     1.83008702420022E-04     6.99999925501208E-01     5.00366016646669E-02
      20     8.00000000000000E-01     5.00000000000000E-02    -4.84045148478869E-07     1.99654044420819E-04     1.99654631184193E-04     7.99999903190970E-01     5.00399308088842E-02
      21     9.00000000000000E-01     5.00000000000000E-02    -6.07358099292587E-07     2.12419848740539E-04     2.12420717028293E-04     8.99999878528380E-01     5.00424839697481E-02
      22     1.00000000000000E+00     5.00000000000000E-02    -7.32560167366125E-07     2.21161360317838E-04     2.21162573556277E-04     9.99999853487966E-01     5.00442322720636E-02
      23     0.00000000000000E+00     1.00000000000000E-01     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.00000000000000E-01
      24     1.00000000000000E-01     1.00000000000000E-01    -1.92145340995264E-06     2.96151410653300E-05     2.96774083020404E-05     9.99996157093180E-02     1.00005923028213E-01
      25     2.00000000000000E-01     1.00000000000000E-01    -3.21905231889057E-06     6.00249985842157E-05     6.01112531300658E-05     1.99999356189536E-01     1.00012004999717E-01
      26     3.00000000000000E-01     1.00000000000000E-01    -4.28108338760524E-06     9.02510256409740E-05     9.03525057993378E-05     2.99999143783322E-01     1.00018050205128E-01
      27     4.00000000000000E-01     1.00000000000000E-01    -5.05846072511129E-06     1.19372127032758E-04     1.19479256514394E-04     3.99998988307855E-01     1.00023874425407E-01
      28     5.00000000000000E-01     1.00000000000000E-01    -5.65311646044464E-06     1.46564142954791E-04     1.46673125438125E-04     4.99998869376708E-01     1.00029312828591E-01
      29     6.00000000000000E-01     1.00000000000000E-01    -6.11784486242236E-06     1.71083839417744E-04     1.71193189513126E-04     5.99998776431028E-01     1.00034216767884E-01
      30     7.00000000000000E-01     1.00000000000000E-01    -6.52506074001510E-06     1.92333858160930E-04     1.92444509957363E-04     6.99998694987852E-01     1.00038466771632E-01
      31     8.00000000000000E-01     1.00000000000000E-01    -6.94976066230331E-06     2.09821418573372E-04     2.09936482930922E-04     7.99998610047868E-01     1.00041964283715E-01
      32     9.00000000000000E-01     1.00000000000000E-01    -7.46974470806953E-06     2.23244533294636E-04     2.23369466874825E-04     8.99998506051058E-01     1.00044648906659E-01
      33     1.00000000000000E+00     1.00000000000000E-01    -8.18450318082997E-06     2.32423627753569E-04     2.32567686556939E-04     9.99998363099364E-01     1.00046484725551E-01
