# Gnuplot Mode Data Archive - Mode 4
# Col 1: Node ID
# Col 2: X_orig
# Col 3: Y_orig
# Col 4: u_x
# Col 5: u_y
# Col 6: u_mag
# Col 7: X_deformed
# Col 8: Y_deformed
       1     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00
       2     1.00000000000000E-01     0.00000000000000E+00     3.72650450270766E-06    -1.88152907320532E-04     1.88189806761624E-04     1.00000745300901E-01    -3.76305814641064E-05
       3     2.00000000000000E-01     0.00000000000000E+00     6.23348685327783E-06    -1.74167138202864E-04     1.74278651555851E-04     2.00001246697371E-01    -3.48334276405729E-05
       4     3.00000000000000E-01     0.00000000000000E+00     8.68507579685300E-06     2.71576898361318E-05     2.85126403342907E-05     3.00001737015159E-01     5.43153796722637E-06
       5     4.00000000000000E-01     0.00000000000000E+00     9.35123734450149E-06     2.00683240694691E-04     2.00900992370861E-04     4.00001870247469E-01     4.01366481389383E-05
       6     5.00000000000000E-01     0.00000000000000E+00     9.83933767956656E-06     1.61014852838306E-04     1.61315205112580E-04     5.00001967867536E-01     3.22029705676611E-05
       7     6.00000000000000E-01     0.00000000000000E+00     1.19974238849441E-05    -4.90586867952319E-05     5.05043852546260E-05     6.00002399484777E-01    -9.81173735904638E-06
       8     7.00000000000000E-01     0.00000000000000E+00     1.65857013792693E-05    -2.04453865085409E-04     2.05125494365291E-04     7.00003317140276E-01    -4.08907730170818E-05
       9     8.00000000000000E-01     0.00000000000000E+00     2.22848314783569E-05    -1.38403269312222E-04     1.40185871864215E-04     8.00004456966296E-01    -2.76806538624444E-05
      10     9.00000000000000E-01     0.00000000000000E+00     2.77554939799279E-05     7.90163484147259E-05     8.37493329099831E-05     9.00005551098796E-01     1.58032696829452E-05
      11     1.00000000000000E+00     0.00000000000000E+00     3.19818020302155E-05     2.16053422569758E-04     2.18407685453617E-04     1.00000639636041E+00     4.32106845139516E-05
      12     0.00000000000000E+00     5.00000000000000E-02     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.00000000000000E-02
      13     1.00000000000000E-01     5.00000000000000E-02    -9.74079527966214E-07    -1.97736803446912E-04     1.97739202659285E-04     9.99998051840944E-02     4.99604526393106E-02
      14     2.00000000000000E-01     5.00000000000000E-02     9.44627312150370E-07    -1.83046360055576E-04     1.83048797456728E-04     2.00000188925462E-01     4.99633907279889E-02
      15     3.00000000000000E-01     5.00000000000000E-02     1.31549529354303E-06     2.85458589787313E-05     2.85761542671674E-05     3.00000263099059E-01     5.00057091717957E-02
      16     4.00000000000000E-01     5.00000000000000E-02     5.71066677502725E-07     2.10901888881451E-04     2.10902662028989E-04     4.00000114213336E-01     5.00421803777763E-02
      17     5.00000000000000E-01     5.00000000000000E-02    -7.51356220348227E-07     1.69223529820014E-04     1.69225197830923E-04     4.99999849728756E-01     5.00338447059640E-02
      18     6.00000000000000E-01     5.00000000000000E-02    -1.11714118735096E-06    -5.15657283483727E-05     5.15778280323109E-05     5.99999776571763E-01     4.99896868543303E-02
      19     7.00000000000000E-01     5.00000000000000E-02    -1.75171498978887E-07    -2.14866072689628E-04     2.14866144094687E-04     6.99999964965700E-01     4.99570267854621E-02
      20     8.00000000000000E-01     5.00000000000000E-02     1.17801623923803E-06    -1.45464045662049E-04     1.45468815567566E-04     8.00000235603248E-01     4.99709071908676E-02
      21     9.00000000000000E-01     5.00000000000000E-02     1.27171829241823E-06     8.30477637500911E-05     8.30575001508365E-05     9.00000254343658E-01     5.00166095527500E-02
      22     1.00000000000000E+00     5.00000000000000E-02     7.37124889164667E-07     2.27049342605360E-04     2.27050539155115E-04     1.00000014742498E+00     5.00454098685211E-02
      23     0.00000000000000E+00     1.00000000000000E-01     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.00000000000000E-01
      24     1.00000000000000E-01     1.00000000000000E-01    -1.64662644793395E-06    -2.07803980061349E-04     2.07810503844240E-04     9.99996706747104E-02     9.99584392039877E-02
      25     2.00000000000000E-01     1.00000000000000E-01    -7.79443897217879E-06    -1.92374929043513E-04     1.92532767609537E-04     1.99998441112206E-01     9.99615250141913E-02
      26     3.00000000000000E-01     1.00000000000000E-01    -1.08692574792701E-05     3.00068416184538E-05     3.19147505405516E-05     2.99997826148504E-01     1.00006001368324E-01
      27     4.00000000000000E-01     1.00000000000000E-01    -1.00644820789608E-05     2.21638778862417E-04     2.21867172188995E-04     3.99997987103584E-01     1.00044327755772E-01
      28     5.00000000000000E-01     1.00000000000000E-01    -7.97324146744981E-06     1.77851168949834E-04     1.78029803337309E-04     4.99998405351707E-01     1.00035570233790E-01
      29     6.00000000000000E-01     1.00000000000000E-01    -9.37156108666417E-06    -5.41981245762829E-05     5.50023896279731E-05     5.99998125687783E-01     9.99891603750847E-02
      30     7.00000000000000E-01     1.00000000000000E-01    -1.56790657065770E-05    -2.25801073559322E-04     2.26344776661564E-04     6.99996864186859E-01     9.99548397852881E-02
      31     8.00000000000000E-01     1.00000000000000E-01    -2.38845279663845E-05    -1.52879485582184E-04     1.54733990409509E-04     7.99995223094407E-01     9.99694241028836E-02
      32     9.00000000000000E-01     1.00000000000000E-01    -2.94439636425625E-05     8.72895803894418E-05     9.21217555170839E-05     8.99994111207271E-01     1.00017457916078E-01
      33     1.00000000000000E+00     1.00000000000000E-01    -3.26296172433785E-05     2.38606965751355E-04     2.40827689492960E-04     9.99993474076551E-01     1.00047721393150E-01
