# Gnuplot Mode Data Archive - Mode 5
# Col 1: Node ID
# Col 2: X_orig
# Col 3: Y_orig
# Col 4: u_x
# Col 5: u_y
# Col 6: u_mag
# Col 7: X_deformed
# Col 8: Y_deformed
       1     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00
       2     1.00000000000000E-01     0.00000000000000E+00    -5.82908581105755E-07     2.21145708983823E-04     2.21146477214474E-04     9.99998834182838E-02     4.42291417967647E-05
       3     2.00000000000000E-01     0.00000000000000E+00     1.84022264243603E-06     7.52499897868483E-05     7.52724875521894E-05     2.00000368044529E-01     1.50499979573697E-05
       4     3.00000000000000E-01     0.00000000000000E+00     4.11275798089875E-06    -1.94438332891815E-04     1.94481824538844E-04     3.00000822551596E-01    -3.88876665783630E-05
       5     4.00000000000000E-01     0.00000000000000E+00     7.31486381242116E-06    -1.38248244564124E-04     1.38441627979651E-04     4.00001462972763E-01    -2.76496489128249E-05
       6     5.00000000000000E-01     0.00000000000000E+00     1.00724588412286E-05     1.50349866852815E-04     1.50686883602281E-04     5.00002014491768E-01     3.00699733705629E-05
       7     6.00000000000000E-01     0.00000000000000E+00     1.26588304581807E-05     1.90434849968331E-04     1.90855123250674E-04     6.00002531766092E-01     3.80869699936663E-05
       8     7.00000000000000E-01     0.00000000000000E+00     1.62703465041517E-05    -8.44487964301542E-05     8.60018801763472E-05     7.00003254069301E-01    -1.68897592860308E-05
       9     8.00000000000000E-01     0.00000000000000E+00     2.12074117272265E-05    -2.15670178617164E-04     2.16710360289783E-04     8.00004241482346E-01    -4.31340357234328E-05
      10     9.00000000000000E-01     0.00000000000000E+00     2.72847119446375E-05     1.61077394595463E-05     3.16846141904627E-05     9.00005456942389E-01     3.22154789190926E-06
      11     1.00000000000000E+00     0.00000000000000E+00     3.22991324713242E-05     2.25119408074382E-04     2.27424672914264E-04     1.00000645982649E+00     4.50238816148764E-05
      12     0.00000000000000E+00     5.00000000000000E-02     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.00000000000000E-02
      13     1.00000000000000E-01     5.00000000000000E-02     6.38697331101150E-07     2.32406676381466E-04     2.32407554010106E-04     1.00000127739466E-01     5.00464813352763E-02
      14     2.00000000000000E-01     5.00000000000000E-02    -2.37726625206780E-06     7.90915418221955E-05     7.91272606795238E-05     1.99999524546750E-01     5.00158183083644E-02
      15     3.00000000000000E-01     5.00000000000000E-02    -1.52431560366712E-06    -2.04355561154760E-04     2.04361246113192E-04     2.99999695136879E-01     4.99591288877691E-02
      16     4.00000000000000E-01     5.00000000000000E-02     4.56351514422357E-07    -1.45283580969301E-04     1.45284297692380E-04     4.00000091270303E-01     4.99709432838061E-02
      17     5.00000000000000E-01     5.00000000000000E-02     1.84910719011878E-07     1.57999062125700E-04     1.57999170328754E-04     5.00000036982144E-01     5.00315998124251E-02
      18     6.00000000000000E-01     5.00000000000000E-02    -2.35419875803488E-06     2.00147607372075E-04     2.00161452304280E-04     5.99999529160248E-01     5.00400295214744E-02
      19     7.00000000000000E-01     5.00000000000000E-02    -3.31849272430314E-06    -8.87648576251647E-05     8.88268672372105E-05     6.99999336301455E-01     4.99822470284750E-02
      20     8.00000000000000E-01     5.00000000000000E-02    -1.36190029064989E-06    -2.26649133853000E-04     2.26653225542273E-04     7.99999727619942E-01     4.99546701732294E-02
      21     9.00000000000000E-01     5.00000000000000E-02    -5.26668902325713E-07     1.69139990049235E-05     1.69221967389352E-05     8.99999894666220E-01     5.00033827998010E-02
      22     1.00000000000000E+00     5.00000000000000E-02    -1.35403023844770E-06     2.36597700282104E-04     2.36601574755256E-04     9.99999729193952E-01     5.00473195400564E-02
      23     0.00000000000000E+00     1.00000000000000E-01     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.00000000000000E-01
      24     1.00000000000000E-01     1.00000000000000E-01    -1.68932476586804E-06     2.44242203033647E-04     2.44248045152656E-04     9.99996621350468E-02     1.00048848440607E-01
      25     2.00000000000000E-01     1.00000000000000E-01     8.96726257528743E-07     8.31275522591018E-05     8.31323887697849E-05     2.00000179345252E-01     1.00016625510452E-01
      26     3.00000000000000E-01     1.00000000000000E-01    -3.95136346058819E-06    -2.14770205855481E-04     2.14806551567692E-04     2.99999209727308E-01     9.99570459588289E-02
      27     4.00000000000000E-01     1.00000000000000E-01    -1.19060167263448E-05    -1.52674841008092E-04     1.53138369820023E-04     3.99997618796655E-01     9.99694650317984E-02
      28     5.00000000000000E-01     1.00000000000000E-01    -1.50394667004318E-05     1.66040824883546E-04     1.66720547883702E-04     4.99996992106660E-01     1.00033208164977E-01
      29     6.00000000000000E-01     1.00000000000000E-01    -1.35880482839333E-05     2.10353048024374E-04     2.10791460617624E-04     5.99997282390343E-01     1.00042070609605E-01
      30     7.00000000000000E-01     1.00000000000000E-01    -1.62253663519968E-05    -9.32930281792774E-05     9.46934613377077E-05     6.99996754926730E-01     9.99813413943642E-02
      31     8.00000000000000E-01     1.00000000000000E-01    -2.58808983779916E-05    -2.38181803989931E-04     2.39583790463273E-04     7.99994823820324E-01     9.99523636392020E-02
      32     9.00000000000000E-01     1.00000000000000E-01    -3.44717690516342E-05     1.77692182751678E-05     3.87820574449031E-05     8.99993105646190E-01     1.00003553843655E-01
      33     1.00000000000000E+00     1.00000000000000E-01    -3.88379617607936E-05     2.48661138170070E-04     2.51675880667512E-04     9.99992232407648E-01     1.00049732227634E-01
