# h_size    L2_error_structured_FEM    L2_error_structured_VEM    L2_error_nonstructured_FEM    L2_error_nonstructured_VEM
0.2500      0.0255247                    0.08609875                   0.16779                    0.31513
0.1250      0.00641312                   0.02225251                   0.030310                   0.019652
0.0833      0.00285329                   0.009948642                  0.014320                   0.0087092
0.0625      0.00160551                   0.005607601                  0.023704                   0.0054982
